=== AUDIO LIME SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7134
Mean Deletion AUC: 0.2462
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
------------------------------------------------------------
1-104089-A-22	0.8564	0.4499
3-246513-B-16	0.5499	0.4566
1-96950-B-9	0.8963	0.3069
2-105270-A-47	0.4380	0.1806
4-90014-B-42	0.0140	0.0238
1-47273-A-21	0.9498	0.0821
1-39901-A-11	0.6576	0.2816
1-19840-A-36	0.1860	0.1388
1-28135-B-11	0.4671	0.2133
2-134915-A-30	0.9073	0.0958
2-60180-A-49	0.8583	0.3735
5-180156-B-43	0.3951	0.0834
5-233019-A-31	0.9399	0.4085
5-223317-A-31	0.9894	0.4405
4-161105-B-47	0.5612	0.2756
3-160993-A-3	0.1903	0.1421
3-135650-B-45	0.3854	0.1993
2-66205-A-23	0.9332	0.0358
1-47819-A-5	0.7178	0.3225
1-54747-A-46	0.3826	0.2373
2-152964-A-31	0.9929	0.3549
3-139958-A-37	0.8817	0.2735
1-101336-A-30	0.9173	0.2053
1-11687-A-47	0.4524	0.1417
3-156581-B-14	0.4676	0.2226
1-12653-A-15	0.8314	0.4546
4-204777-A-39	0.9810	0.4365
5-160614-B-48	0.8049	0.1796
4-234644-A-2	0.8428	0.4245
4-201988-A-44	0.8642	0.5997
2-103424-A-3	0.5702	0.0574
1-28005-A-18	0.8573	0.5140
2-82455-A-23	0.7177	0.3537
5-234855-A-25	0.8451	0.1422
2-50668-A-41	0.3559	0.2395
3-163607-A-13	0.5057	0.3196
5-233312-A-28	0.8001	0.1657
1-115545-A-48	0.8126	0.2635
3-144510-A-30	0.9683	0.0665
4-102844-C-49	0.8198	0.2501
5-192191-A-19	0.7605	0.4358
4-198962-A-25	0.6598	0.1027
5-177957-D-40	0.0222	0.0087
5-259180-A-15	0.9619	0.2422
2-102581-B-29	0.9642	0.0803
1-21896-A-35	0.3805	0.2447
5-260164-A-23	0.2379	0.0696
2-52001-A-28	0.8850	0.2787
2-42101-A-43	0.5571	0.3047
3-251617-A-48	0.8310	0.1685
3-142605-A-21	0.9818	0.0063
2-95567-A-23	0.8480	0.3260
2-32515-A-4	0.9217	0.5061
3-155584-A-14	0.5499	0.3949
5-214759-B-5	0.5580	0.0734
1-22804-A-46	0.2181	0.1484
4-175945-A-38	0.5823	0.0740
3-96606-A-49	0.7041	0.1962
5-221593-A-21	0.9608	0.0141
3-110913-D-7	0.5108	0.3377
4-161303-B-5	0.8656	0.0252
2-73260-A-10	0.5575	0.3633
2-104105-B-19	0.8821	0.6532
5-249748-A-28	0.4363	0.0193
2-117615-E-48	0.8451	0.3693
4-108352-A-33	0.8468	0.0206
1-46353-A-49	0.7368	0.4031
2-139749-A-15	0.9699	0.0918
5-215658-A-12	0.8377	0.1708
2-128465-A-43	0.3708	0.2459
5-179860-A-43	0.4720	0.0053
1-58846-A-34	0.9799	0.0559
1-17970-A-4	0.8338	0.5375
1-15689-A-4	0.7759	0.4334
2-139748-A-15	0.7863	0.3999
2-88724-A-38	0.8588	0.1249
1-64398-B-41	0.4591	0.3127
2-124564-A-15	0.9128	0.2275
4-161579-A-40	0.8821	0.1050
4-125072-A-19	0.8301	0.3010
2-71162-A-1	0.8984	0.2061
2-98392-A-23	0.8682	0.1029
1-45641-A-27	0.7850	0.4043
4-163606-A-16	0.6778	0.3125
3-159348-A-36	0.6309	0.1600
4-187284-A-30	0.5101	0.0759
5-253094-A-49	0.8533	0.2981
4-186518-A-30	0.8594	0.1990
4-195497-A-11	0.6997	0.3248
4-135439-A-18	0.8375	0.3692
3-108451-A-17	0.8360	0.3589
5-200334-B-1	0.8981	0.2195
1-36397-A-23	0.9014	0.0464
5-252248-A-34	0.9973	0.0210
5-156698-A-18	0.7314	0.4446
1-30709-B-23	0.8067	0.3420
4-218199-C-35	0.1383	0.0784
5-263831-A-6	0.9217	0.1040
1-260640-A-2	0.7514	0.2281
2-52085-A-4	0.7623	0.6355
2-135860-A-49	0.8789	0.1306
4-184237-A-28	0.9361	0.1876
5-198373-A-46	0.3080	0.1916
1-51170-A-18	0.7995	0.3483
3-155766-A-13	0.8175	0.8424
2-95258-B-1	0.8896	0.1182
3-103051-B-19	0.8409	0.2273
5-202540-A-18	0.6055	0.2630
4-154793-A-4	0.9240	0.5956
5-218494-A-22	0.8033	0.0810
5-157204-A-16	0.0159	0.0085
2-106881-A-39	0.9979	0.0507
3-151081-B-20	0.8185	0.3135
5-260011-A-34	0.9589	0.0138
5-235644-A-30	0.9515	0.0513
3-129678-A-13	0.7206	0.6583
1-36402-A-23	0.9000	0.0857
1-53444-A-28	0.7591	0.5173
