=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7272
Mean Deletion AUC: 0.4487
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
155241-9-0-88	0.7698	0.5596
155262-2-0-101	0.7783	0.5117
155262-2-0-11	0.1635	0.4932
155262-2-0-15	0.0686	0.1266
155262-2-0-2	0.0803	0.1783
155262-2-0-21	0.7658	0.3102
155262-2-0-48	0.1036	0.1067
155262-2-0-58	0.7519	0.0881
155262-2-0-63	0.1001	0.2150
155280-2-0-10	0.7891	0.1591
155280-2-0-11	0.6792	0.2977
155280-2-0-13	0.8264	0.4435
155280-2-0-15	0.7312	0.3746
155280-2-0-3	0.8432	0.5570
155280-2-0-5	0.6598	0.3128
155280-2-0-6	0.2859	0.0115
155280-2-0-7	0.5557	0.2767
155311-3-0-0	0.9440	0.9374
15544-5-0-0	0.9703	0.5576
15544-5-0-1	0.9674	0.3638
15544-5-0-10	0.9833	0.7443
15544-5-0-11	0.9721	0.7622
15544-5-0-12	0.9869	0.5197
15544-5-0-13	0.9504	0.6853
15544-5-0-14	0.9512	0.8072
15544-5-0-15	0.9693	0.7638
15544-5-0-16	0.9791	0.4620
15544-5-0-17	0.9633	0.4253
15544-5-0-18	0.9683	0.5513
15544-5-0-19	0.9880	0.3927
15544-5-0-2	0.9672	0.4492
15544-5-0-3	0.9749	0.7358
15544-5-0-4	0.9648	0.5483
15544-5-0-5	0.9628	0.4811
15544-5-0-6	0.9730	0.4894
15544-5-0-7	0.9844	0.6693
15544-5-0-8	0.9706	0.5114
15544-5-0-9	0.9865	0.5910
157207-6-0-0	0.9866	0.3104
157207-6-1-0	0.8971	0.6168
157207-6-10-0	0.9915	0.5090
157207-6-2-0	0.9830	0.2740
157207-6-3-0	0.9923	0.1427
157207-6-4-0	0.9934	0.3077
157207-6-5-0	0.9914	0.6637
157207-6-6-0	0.9976	0.2526
157207-6-7-0	0.9899	0.2066
157207-6-8-0	0.9977	0.1937
157207-6-9-0	0.9977	0.4246
157800-6-0-0	0.9679	0.2040
159709-6-0-0	0.9960	0.5755
159742-8-0-0	0.9909	0.7527
159742-8-0-1	0.9815	0.9138
159742-8-0-10	0.9765	0.8307
159742-8-0-11	0.9335	0.5427
159742-8-0-12	0.8898	0.5754
159742-8-0-13	0.9630	0.5185
159742-8-0-14	0.9133	0.5140
159742-8-0-2	0.9732	0.8209
159742-8-0-3	0.9760	0.8220
159742-8-0-4	0.9201	0.4826
159742-8-0-5	0.9727	0.6636
159742-8-0-6	0.9418	0.5102
159742-8-0-7	0.9800	0.6517
159742-8-0-8	0.9842	0.4426
159742-8-0-9	0.9753	0.5697
162134-7-0-0	0.9842	0.8569
162134-7-0-1	0.9870	0.9559
162134-7-0-2	0.9887	0.9526
162134-7-1-0	0.9898	0.2496
162134-7-10-0	0.9859	0.9813
162134-7-10-1	0.9920	0.9846
162134-7-10-2	0.9877	0.9196
162134-7-10-3	0.9884	0.7773
162134-7-11-0	0.9729	0.9150
162134-7-11-1	0.9880	0.8527
162134-7-11-2	0.9827	0.9455
162134-7-11-3	0.9853	0.9080
162134-7-11-4	0.9879	0.9376
162134-7-11-5	0.9843	0.9488
162134-7-11-6	0.9941	0.9631
162134-7-11-7	0.9814	0.5224
162134-7-12-0	0.9852	0.9824
162134-7-12-1	0.9703	0.9825
162134-7-12-2	0.9835	0.9337
162134-7-12-3	0.9776	0.9607
162134-7-12-4	0.9825	0.9712
162134-7-13-0	0.9975	0.9559
162134-7-13-1	0.9844	0.9889
162134-7-13-2	0.9890	0.9887
162134-7-13-3	0.9838	0.9486
162134-7-13-4	0.9828	0.8425
162134-7-14-0	0.9823	0.8710
162134-7-14-1	0.9720	0.8778
162134-7-14-2	0.9931	0.9165
162134-7-15-0	0.9871	0.9577
162134-7-15-1	0.9828	0.9786
162134-7-15-2	0.9730	0.9749
162134-7-15-3	0.9909	0.9722
162134-7-15-4	0.9888	0.6658
162134-7-16-0	0.9770	0.9118
162134-7-16-1	0.9841	0.8176
162134-7-17-0	0.9938	0.8127
162134-7-17-1	0.9848	0.9308
162134-7-17-2	0.9894	0.9782
162134-7-17-3	0.9818	0.9885
162134-7-17-4	0.9892	0.9580
162134-7-2-0	0.9926	0.2862
162134-7-3-0	0.9744	0.8584
162134-7-4-0	0.9844	0.6366
162134-7-5-0	0.9917	0.6765
162134-7-6-0	0.9927	0.1339
162134-7-7-0	0.9880	0.2585
162134-7-7-1	0.9808	0.7491
162134-7-8-0	0.9844	0.9182
162134-7-8-1	0.9836	0.9352
162134-7-8-2	0.9930	0.8682
162134-7-8-3	0.9698	0.8225
162134-7-8-4	0.9761	0.9084
162134-7-8-5	0.9890	0.9150
162134-7-8-6	0.9931	0.7542
162134-7-8-7	0.9719	0.5926
162134-7-9-0	0.9692	0.9461
162134-7-9-1	0.9917	0.9697
162134-7-9-2	0.9886	0.9361
162134-7-9-3	0.9830	0.9768
162134-7-9-4	0.9891	0.9550
162148-3-0-0	0.9639	0.0245
163459-3-0-0	0.9844	0.9663
164194-2-0-10	0.2042	0.0023
164194-2-0-11	0.8505	0.4273
164194-2-0-14	0.8384	0.5024
164194-2-0-18	0.8880	0.5565
164194-2-0-24	0.8982	0.2950
164194-2-0-26	0.8282	0.4495
164194-2-0-29	0.9302	0.4237
164194-2-0-7	0.7767	0.0016
164377-9-0-16	0.7429	0.5748
164377-9-1-15	0.8206	0.5573
164377-9-1-3	0.7790	0.3718
164377-9-1-36	0.7588	0.5581
164377-9-1-43	0.7699	0.6010
164377-9-1-50	0.5055	0.2859
164377-9-1-92	0.7483	0.4511
164646-6-0-0	0.9972	0.1088
165166-8-0-0	0.9387	0.6455
165166-8-0-1	0.9182	0.6524
165166-8-0-2	0.9445	0.4305
165166-8-0-3	0.9405	0.5141
165166-8-0-4	0.9360	0.5779
165166-8-0-5	0.9568	0.5769
165166-8-0-6	0.9791	0.6406
165166-8-0-7	0.9753	0.4315
165166-8-0-8	0.8697	0.2864
165640-4-0-0	0.2544	0.2585
165640-4-0-1	0.2513	0.2530
165640-4-0-2	0.4220	0.1393
167464-0-0-0	0.0093	0.0047
167464-0-0-1	0.9688	0.3925
167464-0-0-10	0.9633	0.6113
167464-0-0-11	0.9834	0.5433
167464-0-0-12	0.9709	0.4437
167464-0-0-13	0.9759	0.5909
167464-0-0-14	0.0072	0.0124
167464-0-0-15	0.9768	0.6171
167464-0-0-16	0.9497	0.6230
