=== AUDIO SALIENCY MAP EVALUATION (ACDNET) ===

Mean Insertion AUC: 0.4731
Mean Deletion AUC: 0.1567
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
------------------------------------------------------------
1-104089-A-22	0.6201	0.2201
3-246513-B-16	0.5088	0.1922
1-96950-B-9	0.5165	0.1685
2-105270-A-47	0.3689	0.1454
4-90014-B-42	0.3499	0.1389
1-47273-A-21	0.6612	0.1337
1-39901-A-11	0.4207	0.1377
1-19840-A-36	0.4810	0.1892
1-28135-B-11	0.3960	0.1596
2-134915-A-30	0.2408	0.0983
2-60180-A-49	0.5898	0.2368
5-180156-B-43	0.4623	0.1699
5-233019-A-31	0.6889	0.1384
5-223317-A-31	0.6510	0.1974
4-161105-B-47	0.4073	0.1754
3-160993-A-3	0.4230	0.0960
3-135650-B-45	0.4763	0.1263
2-66205-A-23	0.2405	0.1267
1-47819-A-5	0.1891	0.0838
1-54747-A-46	0.3571	0.1772
2-152964-A-31	0.2405	0.1267
3-139958-A-37	0.5382	0.2629
1-101336-A-30	0.5895	0.2180
1-11687-A-47	0.3485	0.1092
3-156581-B-14	0.5219	0.2092
1-12653-A-15	0.6736	0.2575
4-204777-A-39	0.5713	0.1732
5-160614-B-48	0.5010	0.1805
4-234644-A-2	0.3011	0.1024
4-201988-A-44	0.1959	0.0919
2-103424-A-3	0.2405	0.1267
1-28005-A-18	0.4872	0.1940
2-82455-A-23	0.4284	0.1560
5-234855-A-25	0.4531	0.1133
2-50668-A-41	0.4425	0.1085
3-163607-A-13	0.3856	0.1438
5-233312-A-28	0.2994	0.1625
1-115545-A-48	0.3788	0.1095
3-144510-A-30	0.2408	0.1276
4-102844-C-49	0.5791	0.1984
5-192191-A-19	0.3867	0.2093
4-198962-A-25	0.4883	0.2168
5-177957-D-40	0.4942	0.1932
5-259180-A-15	0.2415	0.1385
2-102581-B-29	0.2405	0.1267
1-21896-A-35	0.4337	0.1760
5-260164-A-23	0.5113	0.1603
2-52001-A-28	0.3850	0.0800
2-42101-A-43	0.1814	0.1261
3-251617-A-48	0.5625	0.1731
3-142605-A-21	0.5819	0.1742
2-95567-A-23	0.6094	0.2079
2-32515-A-4	0.6166	0.2617
3-155584-A-14	0.5904	0.1658
5-214759-B-5	0.6933	0.1708
1-22804-A-46	0.5956	0.2077
4-175945-A-38	0.5233	0.2105
3-96606-A-49	0.5160	0.1481
5-221593-A-21	0.2405	0.1267
3-110913-D-7	0.6799	0.2092
4-161303-B-5	0.2405	0.1267
2-73260-A-10	0.3680	0.1462
2-104105-B-19	0.5834	0.2488
5-249748-A-28	0.4716	0.1069
2-117615-E-48	0.4515	0.1359
4-108352-A-33	0.2612	0.0800
1-46353-A-49	0.6111	0.2260
2-139749-A-15	0.7145	0.1003
5-215658-A-12	0.4536	0.1517
2-128465-A-43	0.5815	0.2186
5-179860-A-43	0.2405	0.1267
1-58846-A-34	0.7211	0.1509
1-17970-A-4	0.5734	0.2320
1-15689-A-4	0.6646	0.1139
2-139748-A-15	0.6992	0.1944
2-88724-A-38	0.6927	0.1653
1-64398-B-41	0.5358	0.2079
2-124564-A-15	0.6085	0.1682
4-161579-A-40	0.2338	0.0862
4-125072-A-19	0.4367	0.2449
2-71162-A-1	0.2065	0.0923
2-98392-A-23	0.4489	0.0934
1-45641-A-27	0.5827	0.2166
4-163606-A-16	0.3198	0.1496
3-159348-A-36	0.4491	0.1526
4-187284-A-30	0.4883	0.0867
5-253094-A-49	0.5785	0.2278
4-186518-A-30	0.1296	0.0908
4-195497-A-11	0.5375	0.1986
4-135439-A-18	0.4974	0.1900
3-108451-A-17	0.5627	0.2501
5-200334-B-1	0.5704	0.1105
1-36397-A-23	0.1999	0.0967
5-252248-A-34	0.2405	0.1267
5-156698-A-18	0.3541	0.1415
1-30709-B-23	0.5616	0.1858
4-218199-C-35	0.3549	0.1180
5-263831-A-6	0.2648	0.0800
1-260640-A-2	0.5907	0.1479
2-52085-A-4	0.5570	0.1701
2-135860-A-49	0.6247	0.1843
4-184237-A-28	0.6127	0.1989
5-198373-A-46	0.5595	0.1949
1-51170-A-18	0.4294	0.0965
3-155766-A-13	0.5604	0.1807
2-95258-B-1	0.3049	0.1538
3-103051-B-19	0.5679	0.1383
5-202540-A-18	0.3657	0.2217
4-154793-A-4	0.5003	0.2058
5-218494-A-22	0.3981	0.1222
5-157204-A-16	0.5190	0.1794
2-106881-A-39	0.5970	0.1416
3-151081-B-20	0.3050	0.0904
5-260011-A-34	0.2405	0.1267
5-235644-A-30	0.2015	0.0976
3-129678-A-13	0.5783	0.2007
1-36402-A-23	0.2405	0.1267
1-53444-A-28	0.5587	0.1163
5-219242-A-37	0.6672	0.2694
3-98869-A-46	0.5598	0.2345
1-260640-C-2	0.4002	0.1214
2-188822-A-40	0.3922	0.1437
2-78651-A-44	0.5309	0.1863
4-182613-B-11	0.2982	0.0971
3-115387-A-47	0.6064	0.2251
1-51805-C-33	0.5310	0.0877
2-59566-A-46	0.5846	0.2317
4-244318-A-6	0.5203	0.1388
3-146033-A-13	0.5158	0.1683
1-79146-A-29	0.7025	0.1775
1-67033-A-37	0.6797	0.1985
1-103999-A-30	0.2405	0.1267
1-38560-A-14	0.3541	0.1472
5-189795-A-4	0.6166	0.2680
5-202020-A-18	0.3683	0.1345
3-152020-B-36	0.5445	0.2068
3-170015-A-0	0.5707	0.1034
4-175845-A-43	0.2593	0.1094
5-200329-B-8	0.5844	0.1210
4-181599-A-26	0.2442	0.0877
1-81001-B-30	0.6394	0.2620
1-211527-B-20	0.5198	0.1381
3-253084-D-2	0.5455	0.1368
2-92978-A-29	0.5805	0.1342
5-237315-A-31	0.6884	0.2367
3-68630-A-40	0.4560	0.1528
2-72547-A-14	0.5335	0.1195
3-169907-A-29	0.4684	0.1375
4-186935-A-44	0.4530	0.1827
1-50688-A-17	0.5906	0.2620
5-233787-A-7	0.5682	0.2307
2-91912-B-33	0.6134	0.1756
5-259514-A-26	0.2438	0.0870
4-185575-A-20	0.1554	0.0800
1-17808-A-12	0.5301	0.1692
3-124376-B-3	0.3333	0.1499
4-99644-B-4	0.4802	0.2058
5-248341-B-6	0.5383	0.1278
4-212604-C-15	0.6804	0.1172
5-218196-B-27	0.5221	0.2176
2-132157-B-11	0.2215	0.1563
2-96460-A-1	0.2519	0.2683
3-170377-A-38	0.7227	0.0800
4-150364-B-46	0.5619	0.2283
4-188703-D-8	0.2653	0.0865
5-195710-A-10	0.5456	0.1783
4-161127-A-10	0.4087	0.1428
3-102583-C-49	0.6006	0.1734
4-165845-A-45	0.4329	0.1811
1-49409-B-8	0.3874	0.2127
2-108767-B-9	0.5558	0.1610
3-216280-A-39	0.2405	0.1267
5-204352-B-13	0.6065	0.2269
1-51436-A-17	0.4444	0.2221
5-179294-A-46	0.5109	0.1884
3-216281-A-39	0.2405	0.1267
3-98193-A-46	0.6043	0.2401
