=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6681
Mean Deletion AUC: 0.3526
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-184575-A-0	0.7449	0.2351
4-199261-A-0	0.8691	0.4924
1-97392-A-0	0.9169	0.8606
5-231762-A-0	0.3408	0.7870
3-180256-A-0	0.5877	0.1834
4-182395-A-0	0.9490	0.1197
5-9032-A-0	0.9541	0.6709
1-85362-A-0	0.6662	0.7955
5-213855-A-0	0.7346	0.1814
2-122104-B-0	0.7538	0.3788
5-208030-A-0	0.6282	0.6403
3-170015-A-0	0.7288	0.1511
4-183992-A-0	0.8808	0.0885
2-117271-A-0	0.6854	0.8247
1-59513-A-0	0.6664	0.7226
3-157695-A-0	0.4531	0.3120
2-122104-A-0	0.8665	0.4592
3-163459-A-0	0.6194	0.0458
2-114280-A-0	0.7208	0.8603
2-114587-A-0	0.7695	0.4258
1-30226-A-0	0.8093	0.2487
5-203128-A-0	0.7536	0.3975
4-192236-A-0	0.8648	0.1878
4-194754-A-0	0.5614	0.3563
1-32318-A-0	0.6402	0.7278
3-180977-A-0	0.4641	0.3194
2-116400-A-0	0.8111	0.3566
3-144028-A-0	0.4044	0.4563
5-217158-A-0	0.8632	0.2474
1-30344-A-0	0.5443	0.7773
5-203128-B-0	0.6777	0.8271
4-207124-A-0	0.8589	0.8245
1-100032-A-0	0.9871	0.1914
2-118072-A-0	0.9278	0.0962
3-155312-A-0	0.9057	0.8180
3-136288-A-0	0.5681	0.2203
5-212454-A-0	0.8029	0.4475
1-110389-A-0	0.2281	0.8119
4-191687-A-0	0.7503	0.4027
2-118964-A-0	0.9516	0.3164
3-65748-A-12	0.0692	0.0575
1-7057-A-12	0.3961	0.3999
4-170247-A-12	0.2266	0.4881
1-17565-A-12	0.2938	0.5506
1-46272-A-12	0.4022	0.4076
4-181563-A-12	0.3031	0.3739
4-171207-A-12	0.2635	0.6436
5-213802-A-12	0.1619	0.3866
2-30322-A-12	0.2519	0.5043
2-18766-B-12	0.2730	0.3371
5-193473-A-12	0.4424	0.6236
5-215658-A-12	0.4685	0.3784
1-17808-A-12	0.1897	0.2321
2-61311-A-12	0.2174	0.5737
2-28314-A-12	0.2126	0.5124
4-164661-B-12	0.1655	0.1211
3-145774-A-12	0.3049	0.5539
3-158476-A-12	0.3041	0.2983
5-189237-A-12	0.6460	0.4360
1-17150-A-12	0.5128	0.5034
3-157187-A-12	0.8080	0.5857
1-17742-A-12	0.2822	0.5226
3-104632-A-12	0.0834	0.1516
4-170247-B-12	0.1828	0.4971
4-182368-A-12	0.2483	0.1438
4-182369-A-12	0.3546	0.4876
2-28314-B-12	0.4176	0.3404
5-193473-B-12	0.5047	0.4843
4-164661-A-12	0.1745	0.5720
5-189212-A-12	0.2444	0.4752
1-17808-B-12	0.1671	0.0769
2-30322-B-12	0.3509	0.5067
2-18766-A-12	0.4015	0.4643
5-186924-A-12	0.2260	0.5179
3-120644-A-12	0.1629	0.0715
1-4211-A-12	0.2630	0.5675
3-104958-A-12	0.8076	0.0329
5-215658-B-12	0.3864	0.4652
3-147965-A-12	0.4292	0.2865
2-65747-A-12	0.3898	0.4666
2-66637-B-20	0.8283	0.1117
4-167077-B-20	0.9170	0.3656
3-152007-C-20	0.8723	0.2350
3-152007-A-20	0.8308	0.2141
5-198411-F-20	0.5267	0.4407
1-60997-B-20	0.9198	0.4285
5-198411-D-20	0.8343	0.2862
4-59579-B-20	0.8985	0.1306
1-211527-B-20	0.7986	0.2831
4-185575-A-20	0.8553	0.3765
2-107351-B-20	0.7797	0.4127
