=== AUDIO SALIENCY MAP EVALUATION (ACDNET) ===

Mean Insertion AUC: 0.5667
Mean Deletion AUC: 0.3524
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
1-29680-A-21	0.8738	0.1456
5-222524-A-41	0.5356	0.4017
5-216370-B-41	0.4546	0.5635
5-213855-A-0	0.8193	0.5709
1-60997-B-20	0.6366	0.1237
4-164064-A-1	0.6354	0.3416
1-85362-A-0	0.8114	0.8245
4-179984-A-38	0.1805	0.1244
1-181071-B-40	0.6465	0.5687
5-188655-A-10	0.6943	0.5218
1-116765-A-41	0.4619	0.3872
3-116135-A-1	0.5142	0.2810
4-182395-A-0	0.2576	0.2576
5-187979-A-21	0.3119	0.3562
1-40730-A-1	0.5587	0.1516
2-131943-A-38	0.9402	0.6026
3-152007-C-20	0.5142	0.0538
3-164120-A-11	0.6089	0.3024
1-172649-D-40	0.6471	0.5116
1-62850-A-38	0.8840	0.0432
1-57163-A-38	0.9160	0.7850
4-160999-A-10	0.6756	0.3762
3-144827-A-11	0.2432	0.2039
1-27724-A-1	0.4574	0.1098
1-187207-A-20	0.1787	0.0790
1-39923-A-1	0.6534	0.1004
5-219379-A-11	0.6581	0.4681
3-132852-A-10	0.5760	0.4227
4-207124-A-0	0.8890	0.1413
1-30344-A-0	0.7506	0.7288
5-217158-A-0	0.5952	0.5049
1-211527-C-20	0.5275	0.2758
4-167063-A-11	0.4390	0.4471
3-118656-A-41	0.5767	0.4694
3-118657-A-41	0.6078	0.5522
2-127108-A-38	0.9642	0.1145
1-172649-A-40	0.5436	0.3534
5-170338-A-41	0.3448	0.1206
5-203128-B-0	0.8550	0.6036
1-26222-A-10	0.7190	0.5398
4-164661-A-12	0.4038	0.2136
5-200461-B-11	0.6207	0.3638
3-141684-A-21	0.8455	0.3514
2-73027-A-10	0.6734	0.4347
5-189212-A-12	0.5810	0.3145
2-81731-A-10	0.6073	0.5179
2-125966-A-11	0.2691	0.2684
4-188033-A-38	0.8940	0.1441
3-118972-A-41	0.5221	0.2749
3-142006-A-10	0.6010	0.3217
3-144028-A-0	0.8820	0.8115
1-42139-A-38	0.7034	0.3138
1-22694-B-20	0.1602	0.0430
2-137162-A-11	0.6054	0.4340
1-21934-A-38	0.9183	0.0289
1-21935-A-38	0.9414	0.1611
2-107351-A-20	0.3147	0.1689
1-34119-A-1	0.2565	0.3506
2-109505-A-21	0.2579	0.2605
2-118104-A-21	0.8650	0.2192
4-185415-A-21	0.2707	0.2841
5-193473-B-12	0.7611	0.4525
5-200339-A-1	0.3553	0.3804
2-133863-A-11	0.6615	0.5412
1-50060-A-10	0.5283	0.3909
4-177250-A-10	0.6451	0.4645
5-198411-A-20	0.4727	0.5570
2-28314-B-12	0.4855	0.4255
5-234879-A-1	0.7301	0.1784
5-177957-E-40	0.7509	0.6139
3-144692-A-21	0.5078	0.8112
2-50666-A-20	0.5025	0.4516
4-149294-A-41	0.2050	0.2719
1-62849-A-38	0.9296	0.0484
2-80482-A-20	0.7064	0.4089
3-157615-A-10	0.6387	0.4657
3-187710-A-11	0.4287	0.3155
3-151080-A-20	0.6530	0.4404
3-151081-A-20	0.8161	0.2900
2-118964-A-0	0.2421	0.2438
3-145382-A-1	0.3340	0.1721
2-134700-A-38	0.9000	0.4595
4-156843-A-21	0.2576	0.2576
1-64398-A-41	0.7272	0.5466
5-215658-B-12	0.7397	0.5740
4-198965-A-38	0.8200	0.5239
3-147965-A-12	0.4439	0.1657
4-184434-A-21	0.6467	0.0441
4-195497-B-11	0.5411	0.5820
1-31748-A-21	0.2576	0.2576
4-161579-B-40	0.0999	0.1368
2-65747-A-12	0.6907	0.4909
1-110389-A-0	0.2576	0.2576
2-50668-B-41	0.5581	0.3646
3-120644-A-12	0.4156	0.3921
4-185619-A-21	0.3225	0.4286
1-28135-A-11	0.4125	0.3112
1-39901-B-11	0.6091	0.3339
5-198411-C-20	0.5089	0.3390
1-4211-A-12	0.7198	0.4721
4-191687-A-0	0.6603	0.7010
3-104958-A-12	0.7043	0.3595
2-30322-B-12	0.7128	0.3067
2-77945-A-41	0.2998	0.3662
3-155312-A-0	0.9021	0.4015
3-143933-A-38	0.9427	0.0242
4-170078-A-1	0.4158	0.2682
1-26143-A-21	0.4338	0.2887
5-181766-A-10	0.5854	0.4762
4-169127-B-41	0.4494	0.0839
5-186924-A-12	0.7428	0.3776
2-18766-A-12	0.3706	0.1243
3-136288-A-0	0.3803	0.4170
4-157297-A-21	0.4725	0.7447
3-171012-A-38	0.9802	0.0267
5-212454-A-0	0.8851	0.5354
5-219379-C-11	0.6157	0.5926
2-124662-A-11	0.5191	0.3608
1-100032-A-0	0.9212	0.1058
3-68630-B-40	0.4441	0.3163
5-208624-A-38	0.9347	0.6205
2-132157-A-11	0.7180	0.4625
5-194892-A-10	0.5761	0.4689
1-17808-B-12	0.5666	0.3314
3-163288-A-1	0.6658	0.1457
4-185575-B-20	0.3196	0.1350
2-188822-B-40	0.6226	0.3848
4-182613-A-11	0.4359	0.2956
1-43760-A-11	0.4439	0.4892
3-152007-D-20	0.4520	0.1805
1-29561-A-10	0.5885	0.4889
1-172649-C-40	0.6114	0.4890
5-194930-A-1	0.6563	0.0773
1-211527-A-20	0.6180	0.3678
4-167063-C-11	0.4939	0.4401
1-19898-C-41	0.6759	0.4791
2-118072-A-0	0.2573	0.2573
5-203128-A-0	0.4865	0.0924
5-198411-G-20	0.5271	0.4472
3-157187-A-12	0.2301	0.3500
4-165823-B-41	0.4717	0.2788
2-50667-A-41	0.5011	0.5668
3-142593-A-38	0.9637	0.6958
1-47250-B-41	0.6424	0.3391
4-192236-A-0	0.8724	0.5511
4-156844-A-21	0.5903	0.2269
2-37806-A-40	0.6140	0.3722
3-150979-C-40	0.6230	0.4410
5-177957-C-40	0.6610	0.5442
2-68391-B-41	0.5896	0.5337
5-213077-A-11	0.4953	0.3191
2-117625-A-10	0.7012	0.5550
4-194711-A-38	0.6059	0.2132
4-59579-A-20	0.1790	0.0910
4-193480-A-40	0.5040	0.3426
1-30226-A-0	0.8908	0.5736
3-104632-A-12	0.6539	0.1828
4-191327-A-38	0.8744	0.0540
1-17150-A-12	0.7014	0.4124
3-144827-B-11	0.1166	0.3566
3-142601-A-21	0.7276	0.5585
1-61252-A-11	0.5255	0.5020
3-164688-A-38	0.9209	0.6864
5-189237-A-12	0.7599	0.2494
2-114587-A-0	0.8148	0.4388
4-167077-C-20	0.1943	0.2434
5-234879-B-1	0.2721	0.0484
1-34119-B-1	0.4511	0.4020
1-60997-A-20	0.1165	0.1459
3-163459-A-0	0.3747	0.4287
4-183487-A-1	0.4993	0.0485
1-181071-A-40	0.6554	0.4875
5-198321-A-10	0.5501	0.5711
3-145774-A-12	0.7483	0.4563
2-119748-A-38	0.9526	0.0509
3-156558-A-21	0.2479	0.2492
5-235671-A-38	0.8623	0.0788
5-209833-A-38	0.9184	0.7766
5-216370-A-41	0.4771	0.4787
2-65750-A-1	0.0541	0.1536
4-182369-A-12	0.5094	0.4408
1-35687-A-38	0.9024	0.0343
3-171041-A-38	0.7698	0.5709
4-182368-A-12	0.3531	0.3956
3-143929-A-10	0.3276	0.2436
2-116400-A-0	0.9363	0.6831
4-167077-A-20	0.4940	0.1153
2-82538-A-21	0.2333	0.2361
2-130978-A-21	0.2576	0.2576
2-130979-A-21	0.4035	0.8336
5-210571-A-38	0.9608	0.0250
2-93030-A-21	0.5020	0.5582
4-157611-A-41	0.1374	0.1621
3-118658-B-41	0.4339	0.4352
2-82367-A-10	0.6076	0.4594
1-172649-E-40	0.6615	0.5334
3-152007-B-20	0.4313	0.4804
5-221518-A-21	0.8182	0.5953
3-137152-A-1	0.3104	0.0508
2-188822-D-40	0.1067	0.0886
3-149189-A-1	0.3211	0.3247
1-59324-A-21	0.2577	0.2579
1-81883-A-21	0.4148	0.5113
3-157487-A-10	0.5544	0.4464
5-193339-A-10	0.6239	0.4184
5-201194-A-38	0.9048	0.7933
3-155642-A-11	0.5109	0.3738
3-165856-A-41	0.6406	0.5125
4-164859-A-1	0.5556	0.2363
3-150979-A-40	0.6902	0.5303
2-101676-A-10	0.7325	0.5696
5-177957-A-40	0.6348	0.5356
3-143119-A-21	0.6775	0.8903
2-37806-C-40	0.5998	0.6110
3-154926-B-40	0.6289	0.4300
3-140774-A-10	0.4768	0.3687
3-107219-A-1	0.2576	0.2576
5-185579-B-41	0.5688	0.4727
5-194930-B-1	0.5500	0.1692
5-198411-E-20	0.4016	0.6742
1-19898-A-41	0.6737	0.5573
1-91359-A-11	0.2761	0.1932
2-151079-A-20	0.6073	0.1924
1-54958-A-10	0.6731	0.5330
5-203739-A-10	0.4506	0.4872
2-81270-A-1	0.4476	0.1709
2-141584-A-38	0.9739	0.0261
4-194754-A-0	0.9374	0.3211
2-87781-A-10	0.5637	0.5041
4-181035-A-38	0.3412	0.0157
4-170247-B-12	0.5655	0.3338
1-17742-A-12	0.5962	0.2723
4-175000-B-40	0.1954	0.1621
1-21189-A-10	0.7083	0.5207
1-32318-A-0	0.8955	0.7248
2-66637-A-20	0.5977	0.3878
3-180977-A-0	0.8316	0.2565
5-208810-B-11	0.4907	0.6169
