=== AUDIO SALIENCY MAP EVALUATION (ACDNET) ===

Mean Insertion AUC: 0.4358
Mean Deletion AUC: 0.1493
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
------------------------------------------------------------
1-104089-A-22	0.5689	0.2066
3-246513-B-16	0.4681	0.1814
1-96950-B-9	0.4751	0.1600
2-105270-A-47	0.3415	0.1391
4-90014-B-42	0.3243	0.1332
1-47273-A-21	0.6061	0.1285
1-39901-A-11	0.3883	0.1321
1-19840-A-36	0.4430	0.1786
1-28135-B-11	0.3660	0.1519
2-134915-A-30	0.2255	0.0965
2-60180-A-49	0.5414	0.2216
5-180156-B-43	0.4261	0.1612
5-233019-A-31	0.6311	0.1327
5-223317-A-31	0.5968	0.1861
4-161105-B-47	0.3762	0.1662
3-160993-A-3	0.3905	0.0944
3-135650-B-45	0.4387	0.1219
2-66205-A-23	0.2253	0.1222
1-47819-A-5	0.1788	0.0834
1-54747-A-46	0.3308	0.1678
2-152964-A-31	0.2253	0.1222
3-139958-A-37	0.4947	0.2453
1-101336-A-30	0.5412	0.2047
1-11687-A-47	0.3230	0.1063
3-156581-B-14	0.4800	0.1967
1-12653-A-15	0.6172	0.2404
4-204777-A-39	0.5247	0.1642
5-160614-B-48	0.4610	0.1708
4-234644-A-2	0.2801	0.1003
4-201988-A-44	0.1849	0.0908
2-103424-A-3	0.2253	0.1222
1-28005-A-18	0.4485	0.1830
2-82455-A-23	0.3953	0.1486
5-234855-A-25	0.4177	0.1100
2-50668-A-41	0.4081	0.1057
3-163607-A-13	0.3566	0.1376
5-233312-A-28	0.2786	0.1545
1-115545-A-48	0.3504	0.1067
3-144510-A-30	0.2255	0.1230
4-102844-C-49	0.5317	0.1869
5-192191-A-19	0.3576	0.1968
4-198962-A-25	0.4495	0.2036
5-177957-D-40	0.4549	0.1823
5-259180-A-15	0.2262	0.1329
2-102581-B-29	0.2253	0.1222
1-21896-A-35	0.4001	0.1668
5-260164-A-23	0.4704	0.1526
2-52001-A-28	0.3560	0.0800
2-42101-A-43	0.1718	0.1216
3-251617-A-48	0.5167	0.1641
3-142605-A-21	0.5342	0.1651
2-95567-A-23	0.5592	0.1956
2-32515-A-4	0.5657	0.2442
3-155584-A-14	0.5420	0.1575
5-214759-B-5	0.6351	0.1621
1-22804-A-46	0.5467	0.1954
4-175945-A-38	0.4812	0.1979
3-96606-A-49	0.4747	0.1416
5-221593-A-21	0.2253	0.1222
3-110913-D-7	0.6230	0.1967
4-161303-B-5	0.2253	0.1222
2-73260-A-10	0.3407	0.1398
2-104105-B-19	0.5356	0.2325
5-249748-A-28	0.4344	0.1043
2-117615-E-48	0.4162	0.1305
4-108352-A-33	0.2440	0.0800
1-46353-A-49	0.5607	0.2119
2-139749-A-15	0.6543	0.0984
5-215658-A-12	0.4181	0.1447
2-128465-A-43	0.5339	0.2053
5-179860-A-43	0.2253	0.1222
1-58846-A-34	0.6602	0.1440
1-17970-A-4	0.5265	0.2174
1-15689-A-4	0.6091	0.1106
2-139748-A-15	0.6404	0.1834
2-88724-A-38	0.6346	0.1571
1-64398-B-41	0.4925	0.1955
2-124564-A-15	0.5583	0.1597
4-161579-A-40	0.2192	0.0856
4-125072-A-19	0.4028	0.2290
2-71162-A-1	0.1945	0.0911
2-98392-A-23	0.4139	0.0922
1-45641-A-27	0.5350	0.2035
4-163606-A-16	0.2970	0.1429
3-159348-A-36	0.4141	0.1456
4-187284-A-30	0.4495	0.0860
5-253094-A-49	0.5312	0.2136
4-186518-A-30	0.1249	0.0898
4-195497-A-11	0.4941	0.1872
4-135439-A-18	0.4578	0.1794
3-108451-A-17	0.5169	0.2336
5-200334-B-1	0.5238	0.1075
1-36397-A-23	0.1886	0.0951
5-252248-A-34	0.2253	0.1222
5-156698-A-18	0.3281	0.1356
1-30709-B-23	0.5159	0.1756
4-218199-C-35	0.3288	0.1143
5-263831-A-6	0.2473	0.0800
1-260640-A-2	0.5422	0.1413
2-52085-A-4	0.5118	0.1614
2-135860-A-49	0.5730	0.1742
4-184237-A-28	0.5621	0.1875
5-198373-A-46	0.5140	0.1838
1-51170-A-18	0.3962	0.0949
3-155766-A-13	0.5148	0.1710
2-95258-B-1	0.2836	0.1467
3-103051-B-19	0.5216	0.1327
5-202540-A-18	0.3386	0.2080
4-154793-A-4	0.4604	0.1937
5-218494-A-22	0.3679	0.1181
5-157204-A-16	0.4774	0.1698
2-106881-A-39	0.5479	0.1356
3-151081-B-20	0.2837	0.0894
5-260011-A-34	0.2253	0.1222
5-235644-A-30	0.1900	0.0959
3-129678-A-13	0.5310	0.1891
1-36402-A-23	0.2253	0.1222
1-53444-A-28	0.5132	0.1128
5-219242-A-37	0.6115	0.2511
3-98869-A-46	0.5143	0.2196
1-260640-C-2	0.3698	0.1174
2-188822-A-40	0.3625	0.1376
2-78651-A-44	0.4881	0.1761
4-182613-B-11	0.2775	0.0955
3-115387-A-47	0.5564	0.2111
1-51805-C-33	0.4882	0.0869
2-59566-A-46	0.5367	0.2171
4-244318-A-6	0.4785	0.1332
3-146033-A-13	0.4745	0.1598
1-79146-A-29	0.6435	0.1681
1-67033-A-37	0.6228	0.1871
1-103999-A-30	0.2253	0.1222
1-38560-A-14	0.3281	0.1408
5-189795-A-4	0.5657	0.2499
5-202020-A-18	0.3410	0.1292
3-152020-B-36	0.5004	0.1946
3-170015-A-0	0.5242	0.1012
4-175845-A-43	0.2423	0.1065
5-200329-B-8	0.5366	0.1170
4-181599-A-26	0.2286	0.0870
1-81001-B-30	0.5863	0.2444
1-211527-B-20	0.4781	0.1325
3-253084-D-2	0.5013	0.1313
2-92978-A-29	0.5330	0.1289
5-237315-A-31	0.6306	0.2216
3-68630-A-40	0.4203	0.1458
2-72547-A-14	0.4905	0.1156
3-169907-A-29	0.4316	0.1320
4-186935-A-44	0.4176	0.1728
1-50688-A-17	0.5421	0.2444
5-233787-A-7	0.5218	0.2162
2-91912-B-33	0.5628	0.1664
5-259514-A-26	0.2283	0.0863
4-185575-A-20	0.1483	0.0800
1-17808-A-12	0.4874	0.1605
3-124376-B-3	0.3093	0.1431
4-99644-B-4	0.4422	0.1936
5-248341-B-6	0.4948	0.1232
4-212604-C-15	0.6234	0.1136
5-218196-B-27	0.4802	0.2043
2-132157-B-11	0.2080	0.1489
2-96460-A-1	0.2356	0.2501
3-170377-A-38	0.6617	0.0800
4-150364-B-46	0.5162	0.2140
4-188703-D-8	0.2477	0.0859
5-195710-A-10	0.5014	0.1688
4-161127-A-10	0.3775	0.1367
3-102583-C-49	0.5512	0.1644
4-165845-A-45	0.3994	0.1714
1-49409-B-8	0.3582	0.1999
2-108767-B-9	0.5107	0.1532
3-216280-A-39	0.2253	0.1222
5-204352-B-13	0.5565	0.2127
1-51436-A-17	0.4098	0.2084
5-179294-A-46	0.4700	0.1779
3-216281-A-39	0.2253	0.1222
3-98193-A-46	0.5545	0.2246
4-197454-A-28	0.5037	0.1376
2-109371-C-16	0.5169	0.1926
4-149940-B-5	0.1234	0.0800
2-32515-C-4	0.5755	0.2325
4-132816-A-26	0.4144	0.0870
1-72195-B-37	0.6620	0.1974
1-69760-A-16	0.3047	0.1472
2-120587-A-6	0.5065	0.1138
2-79775-A-26	0.4649	0.0800
2-120218-A-30	0.6399	0.2022
5-242932-B-26	0.4666	0.1347
4-223127-A-14	0.5771	0.2009
2-121909-A-35	0.4993	0.1959
2-77945-B-41	0.3968	0.1898
5-243773-A-44	0.4436	0.1865
2-102414-E-17	0.5064	0.1630
2-30322-A-12	0.4365	0.1908
2-118459-A-32	0.5503	0.1561
1-43807-C-47	0.5353	0.2011
3-94355-A-33	0.5188	0.1076
5-204114-A-29	0.5218	0.1268
4-125929-A-40	0.3003	0.1108
4-172500-D-27	0.3086	0.0871
5-250258-A-49	0.5794	0.0888
2-18766-B-12	0.4146	0.1527
2-102568-A-35	0.4985	0.1606
4-132383-A-2	0.3270	0.0898
1-47819-C-5	0.2785	0.0919
4-133895-A-7	0.2253	0.1222
4-169127-A-41	0.2564	0.0800
2-140841-A-30	0.2253	0.1222
3-166324-A-15	0.6063	0.0929
2-98676-A-24	0.2253	0.1222
1-50625-A-17	0.5001	0.2411
2-135649-C-45	0.4515	0.1483
1-24796-A-47	0.3187	0.0974
5-263902-A-36	0.4974	0.1920
4-163264-A-10	0.3837	0.1410
4-196672-A-8	0.2613	0.1285
5-253085-B-3	0.1406	0.0904
1-59513-A-0	0.6192	0.1062
3-51376-A-42	0.5261	0.1920
4-185575-C-20	0.2179	0.0882
1-30039-A-26	0.5217	0.1016
3-142005-A-10	0.4550	0.1785
3-110913-B-7	0.4175	0.1470
3-170312-A-31	0.4968	0.1216
1-196660-A-8	0.4600	0.2103
2-122104-A-0	0.6343	0.1455
5-222894-A-32	0.5915	0.2049
4-164661-B-12	0.4578	0.1388
4-151242-A-37	0.6724	0.1292
4-212604-A-15	0.1864	0.0800
1-18631-A-23	0.5076	0.1486
1-76831-E-42	0.4903	0.1861
2-82077-A-7	0.5758	0.1951
3-68630-C-40	0.3746	0.1495
3-197408-C-8	0.5516	0.2008
2-102852-A-11	0.2771	0.1134
2-138465-A-43	0.4463	0.1479
4-156827-A-46	0.5199	0.2177
3-136608-A-16	0.4178	0.1624
3-118972-B-41	0.3350	0.1257
3-120526-A-37	0.6281	0.1630
2-87780-A-33	0.4885	0.0984
5-201274-A-21	0.4386	0.1051
2-72547-C-14	0.5623	0.2127
4-167063-B-11	0.4172	0.1222
4-204683-A-31	0.2034	0.0900
3-94343-A-25	0.4338	0.1316
3-94342-A-25	0.4230	0.1285
3-157695-A-0	0.6605	0.1810
2-158746-C-2	0.3727	0.0813
4-180337-A-28	0.5553	0.1803
5-263490-A-25	0.4261	0.1444
4-143118-A-7	0.4839	0.0853
2-114280-A-0	0.6106	0.1054
5-263491-A-25	0.5419	0.1407
5-233605-A-39	0.2253	0.1222
5-200461-A-11	0.3668	0.1874
2-109231-B-9	0.4936	0.1147
2-117116-A-37	0.5876	0.2270
2-106019-A-13	0.5572	0.2018
3-97909-A-49	0.5612	0.2197
4-147657-A-46	0.2536	0.1350
3-152007-E-20	0.3772	0.1118
1-172649-B-40	0.4587	0.1621
1-54505-A-21	0.3461	0.2221
5-170338-B-41	0.4044	0.1457
1-137-A-32	0.6091	0.2043
4-250869-B-2	0.1857	0.0800
5-244327-A-34	0.5175	0.1853
3-115387-C-47	0.4485	0.2006
2-209478-A-25	0.5419	0.1478
4-218304-B-25	0.5150	0.1371
1-51805-A-33	0.5328	0.2442
3-118657-B-41	0.3780	0.1582
4-188293-B-15	0.5948	0.0907
2-76408-B-22	0.5211	0.1001
4-261068-A-30	0.5348	0.1368
4-119647-B-48	0.6172	0.1409
2-188822-C-40	0.4685	0.1808
1-70300-A-45	0.4074	0.1713
1-17367-A-10	0.4138	0.1797
4-176631-A-43	0.3889	0.1495
2-135649-A-45	0.4097	0.1549
2-120586-A-6	0.5802	0.1876
4-167642-A-21	0.2253	0.1222
4-255371-A-47	0.4073	0.1913
4-165791-B-45	0.3229	0.1265
5-187201-B-4	0.5830	0.2228
4-189836-A-22	0.5293	0.1747
5-207836-D-29	0.4616	0.1460
2-69131-A-5	0.6260	0.1262
3-101381-B-33	0.2962	0.0876
2-79769-A-26	0.5776	0.1345
3-118069-A-27	0.4574	0.2098
2-78381-A-46	0.4821	0.2097
2-102414-G-17	0.4661	0.1113
5-151085-A-20	0.4532	0.1563
4-178881-A-45	0.4108	0.1671
1-88574-A-8	0.5150	0.1486
1-61221-A-17	0.2255	0.1227
3-166125-B-23	0.2628	0.0800
1-43807-A-47	0.5118	0.1712
2-134049-A-6	0.5108	0.0816
2-141681-A-36	0.4199	0.1621
1-53501-A-32	0.4130	0.0904
1-60460-A-36	0.4613	0.1963
3-151557-A-28	0.4548	0.2103
2-39443-B-19	0.5170	0.2297
