=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.5392
Mean Deletion AUC: 0.2003
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
1-47273-A-21	0.2801	0.0544
1-39901-A-11	0.3856	0.1158
1-28135-B-11	0.3086	0.0522
2-50668-A-41	0.7590	0.3149
5-177957-D-40	0.5478	0.2422
3-142605-A-21	0.7546	0.0521
4-175945-A-38	0.5307	0.1769
5-221593-A-21	0.6223	0.0534
2-73260-A-10	0.2497	0.0755
5-215658-A-12	0.3199	0.1183
2-88724-A-38	0.6236	0.2409
1-64398-B-41	0.8055	0.2072
4-161579-A-40	0.4717	0.0721
2-71162-A-1	0.8915	0.1924
4-195497-A-11	0.3187	0.1020
5-200334-B-1	0.9260	0.3065
2-95258-B-1	0.8611	0.2887
3-151081-B-20	0.4174	0.3037
2-188822-A-40	0.2784	0.0567
4-182613-B-11	0.1881	0.0687
3-170015-A-0	0.7695	0.0388
1-211527-B-20	0.5801	0.1642
3-68630-A-40	0.3302	0.2501
4-185575-A-20	0.6843	0.3300
1-17808-A-12	0.2164	0.1247
2-132157-B-11	0.2123	0.0400
2-96460-A-1	0.7549	0.2200
3-170377-A-38	0.8400	0.1704
5-195710-A-10	0.2283	0.0362
4-161127-A-10	0.2311	0.0536
2-77945-B-41	0.8542	0.3863
2-30322-A-12	0.2416	0.0747
4-125929-A-40	0.4017	0.1784
2-18766-B-12	0.1988	0.1602
4-169127-A-41	0.3684	0.2743
4-163264-A-10	0.5693	0.0519
1-59513-A-0	0.8362	0.4450
4-185575-C-20	0.5857	0.2695
3-142005-A-10	0.3661	0.1075
2-122104-A-0	0.8582	0.2716
4-164661-B-12	0.3206	0.0685
3-68630-C-40	0.2743	0.0862
2-102852-A-11	0.1296	0.0568
3-118972-B-41	0.7435	0.4346
5-201274-A-21	0.6715	0.0668
4-167063-B-11	0.3779	0.1235
3-157695-A-0	0.7613	0.3935
2-114280-A-0	0.8040	0.4612
5-200461-A-11	0.2948	0.0842
3-152007-E-20	0.6628	0.3579
1-172649-B-40	0.2230	0.2494
1-54505-A-21	0.7271	0.0663
5-170338-B-41	0.7876	0.5276
3-118657-B-41	0.8198	0.3697
2-188822-C-40	0.3548	0.0645
1-17367-A-10	0.1483	0.1169
4-167642-A-21	0.5730	0.0760
5-151085-A-20	0.6774	0.2479
5-194533-A-21	0.5064	0.0919
5-219379-B-11	0.2885	0.0954
5-212181-A-38	0.5010	0.2421
2-50665-A-20	0.0932	0.0502
2-37806-D-40	0.4354	0.1896
2-28314-A-12	0.2176	0.0691
5-205898-A-40	0.5750	0.1191
4-149294-B-41	0.5269	0.3291
3-158476-A-12	0.2698	0.2244
2-140147-A-38	0.7691	0.3283
5-198411-B-20	0.4748	0.2272
2-135728-A-38	0.7844	0.1382
2-72970-A-10	0.4363	0.1248
4-181865-A-38	0.8578	0.0941
5-171653-A-41	0.5861	0.2771
2-107351-B-20	0.5198	0.1867
