=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.5273
Mean Deletion AUC: 0.2040
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
1-29680-A-21	0.6873	0.1029
5-222524-A-41	0.5524	0.2488
5-216370-B-41	0.6856	0.2900
5-213855-A-0	0.7327	0.1634
1-60997-B-20	0.6461	0.2270
4-164064-A-1	0.8273	0.2254
4-179984-A-38	0.6081	0.1020
1-85362-A-0	0.8555	0.4026
1-181071-B-40	0.5774	0.2516
5-188655-A-10	0.2689	0.1205
1-116765-A-41	0.8385	0.3248
3-116135-A-1	0.8878	0.4627
4-182395-A-0	0.7937	0.0668
5-187979-A-21	0.4492	0.0337
2-131943-A-38	0.7089	0.4451
1-40730-A-1	0.8358	0.2571
3-152007-C-20	0.5472	0.2100
3-164120-A-11	0.0542	0.0198
1-172649-D-40	0.2198	0.2246
1-57163-A-38	0.6994	0.5499
1-62850-A-38	0.6521	0.2072
4-160999-A-10	0.4503	0.0949
3-144827-A-11	0.1364	0.0654
1-27724-A-1	0.8021	0.0756
1-39923-A-1	0.8842	0.3866
5-219379-A-11	0.1505	0.0723
1-187207-A-20	0.4716	0.2103
3-132852-A-10	0.2418	0.0875
4-207124-A-0	0.7827	0.4481
1-30344-A-0	0.8494	0.3091
5-217158-A-0	0.8234	0.2168
1-211527-C-20	0.4460	0.1969
4-167063-A-11	0.4255	0.2113
3-118656-A-41	0.5852	0.3071
3-118657-A-41	0.6402	0.2411
2-127108-A-38	0.7232	0.3420
1-172649-A-40	0.2380	0.2230
5-170338-A-41	0.5534	0.2944
5-203128-B-0	0.7918	0.4255
5-200461-B-11	0.2235	0.0630
1-26222-A-10	0.3792	0.1539
3-141684-A-21	0.6128	0.1293
4-164661-A-12	0.1841	0.3180
5-189212-A-12	0.2397	0.2754
4-188033-A-38	0.6600	0.1990
2-81731-A-10	0.1712	0.0958
2-125966-A-11	0.2837	0.2172
2-73027-A-10	0.2163	0.0538
3-118972-A-41	0.7129	0.3055
3-142006-A-10	0.3341	0.0790
3-144028-A-0	0.7115	0.3171
1-42139-A-38	0.6281	0.2486
1-22694-B-20	0.4235	0.1931
1-21934-A-38	0.7094	0.3343
2-137162-A-11	0.3449	0.1173
1-21935-A-38	0.7471	0.3399
1-34119-A-1	0.6824	0.1886
2-107351-A-20	0.5069	0.2039
2-109505-A-21	0.4372	0.0499
2-118104-A-21	0.6700	0.1958
4-185415-A-21	0.5056	0.0455
5-193473-B-12	0.3304	0.2909
5-200339-A-1	0.8807	0.3268
2-133863-A-11	0.3756	0.1104
4-177250-A-10	0.4221	0.0691
1-50060-A-10	0.3493	0.1150
5-198411-A-20	0.3416	0.1973
2-28314-B-12	0.0687	0.0494
5-234879-A-1	0.8542	0.3088
5-177957-E-40	0.3567	0.2060
3-144692-A-21	0.7705	0.2154
2-50666-A-20	0.5463	0.2058
4-149294-A-41	0.3778	0.2918
1-62849-A-38	0.5972	0.2089
2-80482-A-20	0.3747	0.1885
3-157615-A-10	0.3211	0.0387
3-187710-A-11	0.4603	0.0862
3-151080-A-20	0.5443	0.2214
3-151081-A-20	0.5315	0.2176
2-118964-A-0	0.6872	0.0638
3-145382-A-1	0.8615	0.2329
2-134700-A-38	0.7420	0.2207
4-156843-A-21	0.5237	0.0781
1-64398-A-41	0.6186	0.3865
5-215658-B-12	0.2652	0.2524
4-198965-A-38	0.7795	0.3845
