=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6818
Mean Deletion AUC: 0.3281
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-177957-D-40	0.6653	0.3867
2-50668-A-41	0.8095	0.3055
1-39901-A-11	0.3837	0.3565
1-28135-B-11	0.3548	0.1486
1-47273-A-21	0.7549	0.1987
3-142605-A-21	0.8841	0.0419
4-175945-A-38	0.7424	0.4235
5-221593-A-21	0.8625	0.0351
2-73260-A-10	0.3816	0.2073
5-215658-A-12	0.6364	0.2298
2-88724-A-38	0.7865	0.6080
4-161579-A-40	0.7751	0.0876
1-64398-B-41	0.6004	0.4917
2-71162-A-1	0.9080	0.2277
4-195497-A-11	0.5583	0.1674
5-200334-B-1	0.9654	0.3018
2-95258-B-1	0.9402	0.5047
3-151081-B-20	0.6750	0.4238
2-188822-A-40	0.4577	0.2122
4-182613-B-11	0.3079	0.2608
3-170015-A-0	0.9374	0.0579
1-211527-B-20	0.6201	0.2524
4-185575-A-20	0.7561	0.5569
3-68630-A-40	0.3970	0.2935
1-17808-A-12	0.6845	0.3176
2-132157-B-11	0.3989	0.1385
4-161127-A-10	0.4687	0.5875
5-195710-A-10	0.4753	0.3695
2-96460-A-1	0.9247	0.2315
3-170377-A-38	0.8943	0.4259
2-77945-B-41	0.8103	0.6578
2-30322-A-12	0.5074	0.3232
4-125929-A-40	0.5165	0.3122
4-169127-A-41	0.7086	0.1939
2-18766-B-12	0.4585	0.2213
4-163264-A-10	0.4684	0.5608
4-185575-C-20	0.7469	0.1996
1-59513-A-0	0.8530	0.7993
3-142005-A-10	0.5289	0.5645
2-122104-A-0	0.9177	0.6837
4-164661-B-12	0.6060	0.2147
3-68630-C-40	0.2784	0.3412
2-102852-A-11	0.3501	0.0571
3-118972-B-41	0.8132	0.4661
5-201274-A-21	0.8205	0.0488
4-167063-B-11	0.5028	0.2890
3-157695-A-0	0.8080	0.5002
2-114280-A-0	0.8765	0.7066
5-200461-A-11	0.4730	0.1615
3-152007-E-20	0.7329	0.5015
1-172649-B-40	0.5056	0.1861
1-54505-A-21	0.8582	0.0737
5-170338-B-41	0.6989	0.5021
2-188822-C-40	0.2324	0.0973
3-118657-B-41	0.8132	0.1823
1-17367-A-10	0.3521	0.4632
4-167642-A-21	0.8627	0.1110
5-151085-A-20	0.6936	0.3094
5-194533-A-21	0.7573	0.0776
5-219379-B-11	0.4695	0.2568
5-212181-A-38	0.8849	0.6392
2-37806-D-40	0.4051	0.2115
2-50665-A-20	0.5915	0.0542
2-28314-A-12	0.4793	0.2584
5-205898-A-40	0.4850	0.0972
4-149294-B-41	0.4560	0.2222
3-158476-A-12	0.5253	0.3308
2-140147-A-38	0.8477	0.7117
5-198411-B-20	0.7674	0.5901
2-135728-A-38	0.8575	0.3807
2-72970-A-10	0.4347	0.5107
4-181865-A-38	0.8798	0.3258
5-171653-A-41	0.8144	0.1260
2-107351-B-20	0.7580	0.1810
2-128631-A-21	0.8766	0.0862
5-193473-A-12	0.4351	0.2849
4-183992-A-0	0.8965	0.1332
4-164064-B-1	0.9412	0.2050
4-181286-A-10	0.4983	0.5776
1-22694-A-20	0.7909	0.2065
2-61311-A-12	0.5290	0.1202
3-134049-A-1	0.9425	0.7584
2-117271-A-0	0.8916	0.6120
3-166422-A-11	0.2959	0.1420
1-97392-A-0	0.9239	0.8797
3-155642-B-11	0.4926	0.1494
1-43382-A-1	0.9448	0.8242
3-148330-A-21	0.8829	0.0994
4-180380-A-10	0.5152	0.6488
3-164630-A-11	0.3211	0.1024
4-199261-A-0	0.8540	0.6686
2-95258-A-1	0.9478	0.2292
1-44831-A-1	0.9341	0.0705
3-180256-A-0	0.8574	0.0775
5-233160-A-1	0.9571	0.2859
5-200334-A-1	0.9596	0.2225
2-100786-A-1	0.9203	0.8228
5-213802-A-12	0.3579	0.2668
4-171207-A-12	0.6601	0.1433
4-164206-A-10	0.5359	0.6187
3-152007-A-20	0.5922	0.1613
1-172649-F-40	0.4293	0.4115
5-209698-A-38	0.7496	0.5982
2-119102-A-21	0.9078	0.0853
4-167077-B-20	0.7637	0.5612
4-184575-A-0	0.8280	0.2158
3-118658-A-41	0.7530	0.1966
4-157611-B-41	0.4908	0.5785
4-204618-A-11	0.5360	0.1611
5-231762-A-0	0.8789	0.8813
3-154957-A-1	0.9583	0.7581
3-157149-A-10	0.3317	0.4982
1-63871-A-10	0.4682	0.6160
4-175000-A-40	0.8710	0.3469
1-56311-A-10	0.3763	0.5594
4-170247-A-12	0.6341	0.2820
2-66637-B-20	0.7559	0.2261
5-208810-A-11	0.4622	0.1885
4-181563-A-12	0.6650	0.3081
3-170383-A-38	0.8798	0.5861
1-48413-A-38	0.8567	0.7664
4-171519-A-21	0.7655	0.0697
5-219342-A-38	0.8519	0.2408
1-91359-B-11	0.2737	0.1092
4-166661-A-10	0.4875	0.7086
3-65748-A-12	0.7078	0.4129
5-185579-A-41	0.8201	0.1391
1-46272-A-12	0.4891	0.1723
1-7057-A-12	0.7085	0.2900
1-19898-B-41	0.7925	0.5245
5-198411-F-20	0.7330	0.2156
3-150979-B-40	0.7190	0.2292
5-177957-B-40	0.6239	0.2683
1-17565-A-12	0.2959	0.2167
4-164021-A-1	0.9254	0.2977
3-154926-A-40	0.5236	0.0347
2-155801-A-11	0.3771	0.0972
5-220026-A-21	0.8279	0.0556
