=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7739
Mean Deletion AUC: 0.0699
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
--------------------------------------------------
1-104089-A-22	0.8810	0.0680
3-246513-B-16	0.9193	0.0000
1-96950-B-9	0.9296	0.0294
2-105270-A-47	0.8499	0.0107
4-90014-B-42	0.6328	0.0265
1-47273-A-21	0.9819	0.2501
1-39901-A-11	0.7283	0.0202
1-19840-A-36	0.6156	0.0527
1-28135-B-11	0.7728	0.0119
2-134915-A-30	0.6855	0.0778
2-60180-A-49	0.8607	0.1276
5-180156-B-43	0.8832	0.0000
5-233019-A-31	0.8996	0.0240
5-223317-A-31	0.9251	0.0891
4-161105-B-47	0.6984	0.0103
3-160993-A-3	0.8232	0.0569
3-135650-B-45	0.8701	0.0239
2-66205-A-23	0.2541	0.2486
1-47819-A-5	0.5499	0.0484
1-54747-A-46	0.7485	0.0695
2-152964-A-31	0.2517	0.2570
3-139958-A-37	0.9758	0.0580
1-101336-A-30	0.9115	0.0850
1-11687-A-47	0.7626	0.0044
3-156581-B-14	0.9816	0.3284
1-12653-A-15	0.9388	0.1741
4-204777-A-39	0.6552	0.0205
5-160614-B-48	0.9284	0.0061
4-234644-A-2	0.2059	0.1140
4-201988-A-44	0.7320	0.0060
2-103424-A-3	0.2320	0.2513
1-28005-A-18	0.8675	0.0623
2-82455-A-23	0.9068	0.0613
5-234855-A-25	0.8628	0.0280
2-50668-A-41	0.7870	0.0312
3-163607-A-13	0.7349	0.0101
5-233312-A-28	0.8358	0.0340
1-115545-A-48	0.8766	0.0368
3-144510-A-30	0.2479	0.2722
4-102844-C-49	0.8882	0.1799
5-192191-A-19	0.9052	0.0140
4-198962-A-25	0.8192	0.0636
5-177957-D-40	0.8964	0.0181
5-259180-A-15	0.3102	0.2482
2-102581-B-29	0.2512	0.2506
1-21896-A-35	0.7317	0.0003
5-260164-A-23	0.8950	0.0344
2-52001-A-28	0.6756	0.0000
2-42101-A-43	0.5667	0.0000
3-251617-A-48	0.9578	0.0314
3-142605-A-21	0.9568	0.1389
2-95567-A-23	0.8960	0.1177
2-32515-A-4	0.9392	0.0931
3-155584-A-14	0.8656	0.0975
5-214759-B-5	0.9847	0.0131
1-22804-A-46	0.8733	0.0319
4-175945-A-38	0.7127	0.0399
3-96606-A-49	0.9229	0.1406
5-221593-A-21	0.2840	0.2517
3-110913-D-7	0.9222	0.0358
4-161303-B-5	0.2388	0.2624
2-73260-A-10	0.7386	0.0084
2-104105-B-19	0.9828	0.0359
5-249748-A-28	0.9222	0.0731
2-117615-E-48	0.9068	0.0534
4-108352-A-33	0.6054	0.0044
1-46353-A-49	0.8858	0.1103
2-139749-A-15	0.9454	0.0663
5-215658-A-12	0.7498	0.0232
2-128465-A-43	0.9300	0.0442
5-179860-A-43	0.2677	0.2706
1-58846-A-34	0.9672	0.0251
1-17970-A-4	0.9496	0.0850
1-15689-A-4	0.9932	0.0136
2-139748-A-15	0.9511	0.0808
2-88724-A-38	0.9736	0.1335
1-64398-B-41	0.8879	0.0439
2-124564-A-15	0.8939	0.0880
4-161579-A-40	0.1935	0.0096
4-125072-A-19	0.9530	0.0319
2-71162-A-1	0.8955	0.0391
2-98392-A-23	0.8358	0.0274
1-45641-A-27	0.8723	0.1428
4-163606-A-16	0.5441	0.0145
3-159348-A-36	0.8685	0.0351
4-187284-A-30	0.8497	0.0170
5-253094-A-49	0.8819	0.2311
4-186518-A-30	0.4271	0.0466
4-195497-A-11	0.8190	0.0473
4-135439-A-18	0.8957	0.1601
3-108451-A-17	0.8341	0.1676
5-200334-B-1	0.9912	0.0693
1-36397-A-23	0.4928	0.0789
5-252248-A-34	0.2465	0.2397
5-156698-A-18	0.7928	0.0983
1-30709-B-23	0.9081	0.0357
4-218199-C-35	0.6341	0.0025
