=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7315
Mean Deletion AUC: 0.2247
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-184575-A-0	0.7488	0.1474
4-199261-A-0	0.7864	0.1367
1-97392-A-0	0.9539	0.3308
5-231762-A-0	0.8738	0.0652
3-180256-A-0	0.8013	0.1767
4-182395-A-0	0.9930	0.0402
5-9032-A-0	0.9008	0.1222
1-85362-A-0	0.8158	0.2469
5-213855-A-0	0.7356	0.1221
2-122104-B-0	0.9404	0.0902
5-208030-A-0	0.5155	0.1756
3-170015-A-0	0.7761	0.0412
4-183992-A-0	0.9008	0.0446
2-117271-A-0	0.6517	0.7007
1-59513-A-0	0.8529	0.1983
3-157695-A-0	0.7840	0.0592
2-122104-A-0	0.9128	0.1034
3-163459-A-0	0.8765	0.0104
2-114280-A-0	0.8750	0.2558
2-114587-A-0	0.7729	0.3206
1-30226-A-0	0.9352	0.1487
5-203128-A-0	0.8672	0.1198
4-192236-A-0	0.8869	0.2468
4-194754-A-0	0.8036	0.1370
1-32318-A-0	0.8545	0.0988
3-180977-A-0	0.3733	0.1464
2-116400-A-0	0.8373	0.1738
3-144028-A-0	0.2222	0.4344
5-217158-A-0	0.8171	0.1548
1-30344-A-0	0.8648	0.1463
5-203128-B-0	0.7519	0.2917
4-207124-A-0	0.8946	0.4143
1-100032-A-0	0.9869	0.0377
2-118072-A-0	0.9760	0.0255
3-155312-A-0	0.9341	0.3896
3-136288-A-0	0.4029	0.1795
5-212454-A-0	0.7488	0.1525
1-110389-A-0	0.1515	0.0282
4-191687-A-0	0.9090	0.1155
2-118964-A-0	0.9491	0.0697
3-65748-A-12	0.3046	0.0476
1-7057-A-12	0.6552	0.2246
4-170247-A-12	0.7566	0.4221
1-17565-A-12	0.6372	0.2451
1-46272-A-12	0.7680	0.4110
4-181563-A-12	0.6099	0.3280
4-171207-A-12	0.6990	0.3464
5-213802-A-12	0.6004	0.4805
2-30322-A-12	0.5347	0.4057
2-18766-B-12	0.7186	0.2822
5-193473-A-12	0.7370	0.4826
5-215658-A-12	0.7376	0.3969
1-17808-A-12	0.6436	0.3350
2-61311-A-12	0.5321	0.3311
2-28314-A-12	0.5080	0.3962
4-164661-B-12	0.6353	0.1766
3-145774-A-12	0.7497	0.3548
3-158476-A-12	0.6771	0.2543
5-189237-A-12	0.6089	0.2862
1-17150-A-12	0.7595	0.2117
3-157187-A-12	0.5564	0.7592
1-17742-A-12	0.6351	0.2484
3-104632-A-12	0.0777	0.0975
4-170247-B-12	0.5884	0.2678
4-182368-A-12	0.6961	0.2132
4-182369-A-12	0.5720	0.3552
2-28314-B-12	0.6859	0.2997
5-193473-B-12	0.8189	0.3844
4-164661-A-12	0.6134	0.3499
5-189212-A-12	0.7138	0.2366
1-17808-B-12	0.5290	0.1775
2-30322-B-12	0.5341	0.3520
2-18766-A-12	0.7539	0.2616
5-186924-A-12	0.6973	0.4127
3-120644-A-12	0.5410	0.2096
1-4211-A-12	0.7578	0.3285
3-104958-A-12	0.7231	0.0429
5-215658-B-12	0.6936	0.3530
3-147965-A-12	0.3359	0.0124
2-65747-A-12	0.6001	0.2177
2-66637-B-20	0.7976	0.1520
4-167077-B-20	0.8220	0.3663
3-152007-C-20	0.8156	0.2304
3-152007-A-20	0.8179	0.1676
5-198411-F-20	0.6819	0.1736
1-60997-B-20	0.8852	0.3805
5-198411-D-20	0.7459	0.3232
4-59579-B-20	0.9347	0.1026
1-211527-B-20	0.7568	0.2518
4-185575-A-20	0.8391	0.2718
2-107351-B-20	0.7885	0.2643
3-151081-B-20	0.6825	0.0673
1-22694-A-20	0.8517	0.2931
5-198411-B-20	0.7301	0.2754
5-151085-A-20	0.7174	0.2251
2-50665-A-20	0.8432	0.0912
4-185575-C-20	0.8311	0.2816
3-152007-E-20	0.7577	0.2230
4-167077-C-20	0.6791	0.1359
1-60997-A-20	0.8767	0.2372
4-59579-A-20	0.8596	0.1385
5-198411-G-20	0.7872	0.4305
2-151079-A-20	0.8529	0.2484
2-66637-A-20	0.8221	0.2570
5-198411-E-20	0.7465	0.5190
4-167077-A-20	0.8312	0.1473
3-152007-B-20	0.7208	0.3816
5-198411-A-20	0.8404	0.3496
2-50666-A-20	0.8478	0.2752
1-22694-B-20	0.9166	0.0693
2-107351-A-20	0.7952	0.3127
1-211527-C-20	0.7693	0.2926
1-187207-A-20	0.8414	0.1906
4-185575-B-20	0.7939	0.2988
3-152007-D-20	0.8973	0.0796
1-211527-A-20	0.8317	0.3777
5-198411-C-20	0.7444	0.2868
2-80482-A-20	0.8132	0.2868
3-151081-A-20	0.6385	0.1934
3-151080-A-20	0.6768	0.2315
5-177957-B-40	0.6860	0.3775
3-154926-A-40	0.3689	0.0077
4-175000-A-40	0.6083	0.0816
1-172649-F-40	0.7711	0.3993
3-150979-B-40	0.7620	0.4080
1-172649-D-40	0.7238	0.5048
1-181071-B-40	0.8310	0.4714
2-37806-B-40	0.6550	0.3685
5-191131-A-40	0.5501	0.2778
4-193480-B-40	0.7970	0.3492
4-175000-C-40	0.0749	0.2483
5-220955-A-40	0.7986	0.1786
4-125929-A-40	0.6905	0.4207
2-188822-A-40	0.7873	0.3968
3-68630-A-40	0.6090	0.1885
4-161579-A-40	0.7677	0.1053
5-177957-D-40	0.7170	0.3361
2-37806-D-40	0.6449	0.4017
5-205898-A-40	0.6631	0.1523
3-68630-C-40	0.6150	0.0929
1-172649-B-40	0.6362	0.2950
2-188822-C-40	0.7070	0.4052
1-181071-A-40	0.4935	0.4107
4-193480-A-40	0.6973	0.2571
5-177957-C-40	0.7169	0.3350
3-150979-C-40	0.6218	0.1746
2-37806-A-40	0.7101	0.4735
4-175000-B-40	0.6894	0.1615
2-37806-C-40	0.6781	0.5594
5-177957-A-40	0.6224	0.2109
3-150979-A-40	0.5838	0.0592
3-154926-B-40	0.9500	0.3248
1-172649-E-40	0.7430	0.4523
2-188822-D-40	0.7872	0.3934
5-177957-E-40	0.6983	0.2156
1-172649-A-40	0.5654	0.2765
3-68630-B-40	0.3389	0.0882
