=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6794
Mean Deletion AUC: 0.2699
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-184575-A-0	0.7097	0.2498
4-199261-A-0	0.8493	0.3458
1-97392-A-0	0.9173	0.5878
5-231762-A-0	0.7040	0.3938
3-180256-A-0	0.4727	0.1571
4-182395-A-0	0.9006	0.3865
5-9032-A-0	0.8734	0.2496
1-85362-A-0	0.5666	0.3726
5-213855-A-0	0.6279	0.2108
2-122104-B-0	0.6172	0.2545
5-208030-A-0	0.6626	0.3168
3-170015-A-0	0.8668	0.2790
4-183992-A-0	0.5620	0.3367
2-117271-A-0	0.6859	0.3171
1-59513-A-0	0.7616	0.3563
3-157695-A-0	0.4954	0.0852
2-122104-A-0	0.7307	0.5019
3-163459-A-0	0.2890	0.1535
2-114280-A-0	0.7639	0.4136
2-114587-A-0	0.7825	0.3095
1-30226-A-0	0.5653	0.4406
5-203128-A-0	0.7435	0.2363
4-192236-A-0	0.6770	0.3121
4-194754-A-0	0.5492	0.3794
1-32318-A-0	0.6626	0.3245
3-180977-A-0	0.4617	0.1892
2-116400-A-0	0.6726	0.4936
3-144028-A-0	0.6161	0.0993
5-217158-A-0	0.7581	0.2760
1-30344-A-0	0.6384	0.3355
5-203128-B-0	0.5575	0.3934
4-207124-A-0	0.8819	0.5463
1-100032-A-0	0.9278	0.3265
2-118072-A-0	0.7374	0.3283
3-155312-A-0	0.8697	0.4514
3-136288-A-0	0.5465	0.1112
5-212454-A-0	0.6404	0.3014
1-110389-A-0	0.7666	0.2513
4-191687-A-0	0.6994	0.4041
2-118964-A-0	0.7300	0.4132
3-65748-A-12	0.0341	0.0421
1-7057-A-12	0.5402	0.1949
4-170247-A-12	0.6600	0.0184
1-17565-A-12	0.3567	0.2440
1-46272-A-12	0.1327	0.0373
4-181563-A-12	0.4444	0.0670
4-171207-A-12	0.7297	0.1069
5-213802-A-12	0.7952	0.0148
2-30322-A-12	0.4873	0.3085
2-18766-B-12	0.2717	0.2506
5-193473-A-12	0.3160	0.3482
5-215658-A-12	0.3870	0.0725
1-17808-A-12	0.2682	0.0542
2-61311-A-12	0.4751	0.3835
2-28314-A-12	0.3877	0.3123
4-164661-B-12	0.5418	0.2377
3-145774-A-12	0.5018	0.4852
3-158476-A-12	0.1573	0.0062
5-189237-A-12	0.5277	0.2375
1-17150-A-12	0.5093	0.2511
3-157187-A-12	0.6829	0.1975
1-17742-A-12	0.5051	0.3268
3-104632-A-12	0.1953	0.0871
4-170247-B-12	0.6364	0.0283
4-182368-A-12	0.3943	0.1182
4-182369-A-12	0.4235	0.0479
2-28314-B-12	0.2338	0.0387
5-193473-B-12	0.3912	0.2103
4-164661-A-12	0.6991	0.0486
5-189212-A-12	0.5754	0.0540
1-17808-B-12	0.3119	0.0163
2-30322-B-12	0.5940	0.2139
2-18766-A-12	0.5210	0.0576
5-186924-A-12	0.7770	0.0239
3-120644-A-12	0.3974	0.0175
1-4211-A-12	0.2601	0.1803
3-104958-A-12	0.7038	0.0142
5-215658-B-12	0.5519	0.1465
3-147965-A-12	0.9627	0.0387
2-65747-A-12	0.4509	0.2250
2-66637-B-20	0.7451	0.1631
4-167077-B-20	0.8893	0.2513
3-152007-C-20	0.8336	0.2363
