=== Waveform SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7834
Mean Deletion AUC: 0.3772
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
1-29680-A-21	0.9533	0.0750
5-222524-A-41	0.6175	0.4909
5-216370-B-41	0.5684	0.5122
5-213855-A-0	0.9524	0.2838
1-60997-B-20	0.7622	0.5201
4-164064-A-1	0.9425	0.2223
1-85362-A-0	0.8717	0.9614
4-179984-A-38	0.8962	0.3968
1-181071-B-40	0.7642	0.7343
5-188655-A-10	0.4754	0.5129
1-116765-A-41	0.7034	0.6051
3-116135-A-1	0.8931	0.3047
4-182395-A-0	0.8029	0.0019
5-187979-A-21	0.9729	0.0736
1-40730-A-1	0.9233	0.2748
2-131943-A-38	0.9311	0.7066
3-152007-C-20	0.8564	0.4837
3-164120-A-11	0.7615	0.5301
1-172649-D-40	0.7803	0.4841
1-62850-A-38	0.9574	0.3266
1-57163-A-38	0.8972	0.9157
4-160999-A-10	0.3114	0.2335
3-144827-A-11	0.6097	0.4835
1-27724-A-1	0.9404	0.2210
1-187207-A-20	0.8193	0.3672
1-39923-A-1	0.9543	0.3725
5-219379-A-11	0.8009	0.3348
3-132852-A-10	0.7095	0.3620
4-207124-A-0	0.9449	0.4641
1-30344-A-0	0.9247	0.0996
5-217158-A-0	0.7203	0.2134
1-211527-C-20	0.8936	0.7397
4-167063-A-11	0.6973	0.5321
3-118656-A-41	0.6299	0.3707
3-118657-A-41	0.8215	0.3328
2-127108-A-38	0.9580	0.3634
1-172649-A-40	0.6394	0.4997
5-170338-A-41	0.6615	0.3365
5-203128-B-0	0.9027	0.8753
1-26222-A-10	0.6469	0.6647
4-164661-A-12	0.6183	0.3594
5-200461-B-11	0.7463	0.5197
3-141684-A-21	0.9713	0.2710
2-73027-A-10	0.3372	0.3537
5-189212-A-12	0.8239	0.6868
2-81731-A-10	0.6052	0.4034
2-125966-A-11	0.8218	0.6105
4-188033-A-38	0.9703	0.1311
3-118972-A-41	0.7144	0.3144
3-142006-A-10	0.3176	0.2700
3-144028-A-0	0.9384	0.8706
1-42139-A-38	0.8018	0.4641
1-22694-B-20	0.8791	0.2628
2-137162-A-11	0.8496	0.6279
1-21934-A-38	0.8875	0.2721
1-21935-A-38	0.9329	0.6767
2-107351-A-20	0.9032	0.3391
1-34119-A-1	0.9338	0.2484
2-109505-A-21	0.9827	0.0961
2-118104-A-21	0.9484	0.1836
4-185415-A-21	0.9803	0.0070
5-193473-B-12	0.9206	0.7687
5-200339-A-1	0.9595	0.1572
2-133863-A-11	0.8433	0.4428
1-50060-A-10	0.5766	0.5485
4-177250-A-10	0.4993	0.3299
5-198411-A-20	0.7919	0.3206
2-28314-B-12	0.8774	0.6680
5-234879-A-1	0.9537	0.2211
5-177957-E-40	0.2551	0.1686
3-144692-A-21	0.9357	0.1578
2-50666-A-20	0.8533	0.4889
4-149294-A-41	0.5472	0.1877
1-62849-A-38	0.9202	0.3104
2-80482-A-20	0.8615	0.5020
3-157615-A-10	0.5485	0.4719
3-187710-A-11	0.7296	0.1738
3-151080-A-20	0.7928	0.3969
3-151081-A-20	0.8608	0.6741
2-118964-A-0	0.9751	0.1117
3-145382-A-1	0.9108	0.2779
2-134700-A-38	0.9332	0.4146
4-156843-A-21	0.9694	0.0175
1-64398-A-41	0.7911	0.3957
5-215658-B-12	0.8557	0.3709
4-198965-A-38	0.8834	0.8258
3-147965-A-12	0.8064	0.4692
4-184434-A-21	0.9854	0.0590
4-195497-B-11	0.7714	0.2016
1-31748-A-21	0.9766	0.0251
4-161579-B-40	0.8659	0.7123
2-65747-A-12	0.7129	0.6022
1-110389-A-0	0.9844	0.0090
2-50668-B-41	0.5951	0.6937
3-120644-A-12	0.8710	0.7025
4-185619-A-21	0.9450	0.1039
1-28135-A-11	0.7544	0.5997
1-39901-B-11	0.8252	0.7392
5-198411-C-20	0.6053	0.2045
1-4211-A-12	0.8745	0.6001
4-191687-A-0	0.9501	0.1416
3-104958-A-12	0.9266	0.4727
2-30322-B-12	0.8864	0.6079
2-77945-A-41	0.7152	0.3663
3-155312-A-0	0.9298	0.9282
3-143933-A-38	0.9749	0.0865
4-170078-A-1	0.9206	0.0993
1-26143-A-21	0.9756	0.0579
5-181766-A-10	0.3332	0.2553
4-169127-B-41	0.6272	0.5159
5-186924-A-12	0.0158	0.0172
2-18766-A-12	0.9236	0.3197
3-136288-A-0	0.8091	0.4014
4-157297-A-21	0.9543	0.0875
3-171012-A-38	0.9515	0.2252
5-212454-A-0	0.9618	0.3760
5-219379-C-11	0.6589	0.5240
2-124662-A-11	0.7557	0.5933
1-100032-A-0	0.9883	0.0251
3-68630-B-40	0.7714	0.4797
5-208624-A-38	0.8159	0.6623
2-132157-A-11	0.8359	0.6143
5-194892-A-10	0.7066	0.6018
1-17808-B-12	0.8686	0.7435
3-163288-A-1	0.9055	0.1711
4-185575-B-20	0.8042	0.3346
2-188822-B-40	0.7989	0.4583
4-182613-A-11	0.7230	0.5463
1-43760-A-11	0.5828	0.4601
3-152007-D-20	0.9004	0.5512
1-29561-A-10	0.5350	0.5382
1-172649-C-40	0.7383	0.6712
