=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6686
Mean Deletion AUC: 0.2297
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-184575-A-0	0.7489	0.1356
4-199261-A-0	0.7796	0.2814
1-97392-A-0	0.9284	0.3785
5-231762-A-0	0.7191	0.3691
3-180256-A-0	0.5865	0.1275
4-182395-A-0	0.9083	0.3042
5-9032-A-0	0.8745	0.1903
1-85362-A-0	0.6025	0.2129
5-213855-A-0	0.6692	0.1019
2-122104-B-0	0.5236	0.2390
5-208030-A-0	0.6395	0.1248
3-170015-A-0	0.8374	0.2774
4-183992-A-0	0.4526	0.3606
2-117271-A-0	0.6616	0.2916
1-59513-A-0	0.6872	0.3123
3-157695-A-0	0.3219	0.0378
2-122104-A-0	0.6563	0.1127
3-163459-A-0	0.3425	0.0456
2-114280-A-0	0.7598	0.2861
2-114587-A-0	0.7416	0.3121
1-30226-A-0	0.6256	0.0606
5-203128-A-0	0.7740	0.1638
4-192236-A-0	0.6916	0.2643
4-194754-A-0	0.6183	0.2049
1-32318-A-0	0.6641	0.1187
3-180977-A-0	0.6839	0.0910
2-116400-A-0	0.6585	0.2849
3-144028-A-0	0.6960	0.0850
5-217158-A-0	0.5002	0.1851
1-30344-A-0	0.6878	0.1300
5-203128-B-0	0.5958	0.2253
4-207124-A-0	0.8560	0.3850
1-100032-A-0	0.9135	0.2918
2-118072-A-0	0.7759	0.2349
3-155312-A-0	0.8994	0.2830
3-136288-A-0	0.5800	0.0717
5-212454-A-0	0.5996	0.2073
1-110389-A-0	0.8234	0.2062
4-191687-A-0	0.7285	0.2156
2-118964-A-0	0.7593	0.2974
3-65748-A-12	0.0825	0.0377
1-7057-A-12	0.6022	0.3846
4-170247-A-12	0.5110	0.0354
1-17565-A-12	0.3637	0.2500
1-46272-A-12	0.2581	0.1883
4-181563-A-12	0.4205	0.1359
4-171207-A-12	0.5713	0.1435
5-213802-A-12	0.7633	0.0040
2-30322-A-12	0.4121	0.3150
2-18766-B-12	0.3675	0.1883
5-193473-A-12	0.3641	0.2781
5-215658-A-12	0.4803	0.1035
1-17808-A-12	0.2830	0.0680
2-61311-A-12	0.3139	0.2289
2-28314-A-12	0.2855	0.3094
4-164661-B-12	0.4113	0.1780
3-145774-A-12	0.5593	0.1839
3-158476-A-12	0.2681	0.2428
5-189237-A-12	0.4924	0.2420
1-17150-A-12	0.3797	0.2637
3-157187-A-12	0.8383	0.0880
1-17742-A-12	0.5006	0.3445
3-104632-A-12	0.2278	0.1022
4-170247-B-12	0.5401	0.0477
4-182368-A-12	0.3637	0.1451
4-182369-A-12	0.4790	0.0769
2-28314-B-12	0.1958	0.0452
5-193473-B-12	0.4684	0.4301
4-164661-A-12	0.6591	0.0981
5-189212-A-12	0.4949	0.1613
1-17808-B-12	0.2904	0.0352
2-30322-B-12	0.6501	0.3084
2-18766-A-12	0.6366	0.2878
5-186924-A-12	0.7223	0.0302
3-120644-A-12	0.2993	0.0260
1-4211-A-12	0.3950	0.2548
3-104958-A-12	0.5854	0.0112
5-215658-B-12	0.4555	0.1740
3-147965-A-12	0.9815	0.0117
2-65747-A-12	0.4676	0.2190
2-66637-B-20	0.7527	0.1088
4-167077-B-20	0.8746	0.3673
3-152007-C-20	0.7576	0.1238
3-152007-A-20	0.7660	0.0574
5-198411-F-20	0.7291	0.1954
1-60997-B-20	0.8504	0.2535
5-198411-D-20	0.8108	0.2582
