=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.8074
Mean Deletion AUC: 0.2267
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-231762-A-0	0.8921	0.0843
1-97392-A-0	0.9566	0.3244
3-180256-A-0	0.7883	0.1427
4-184575-A-0	0.8625	0.0888
4-199261-A-0	0.9258	0.1268
4-182395-A-0	0.9923	0.0645
5-9032-A-0	0.9598	0.1682
5-213855-A-0	0.8544	0.1092
1-85362-A-0	0.7968	0.2340
2-122104-B-0	0.9356	0.0970
5-208030-A-0	0.6957	0.1248
3-170015-A-0	0.8353	0.0576
4-183992-A-0	0.9081	0.0493
2-117271-A-0	0.8140	0.3405
1-59513-A-0	0.8959	0.1110
2-122104-A-0	0.9255	0.1294
3-157695-A-0	0.7521	0.0363
2-114280-A-0	0.8838	0.2063
3-163459-A-0	0.8514	0.0191
2-114587-A-0	0.8505	0.2390
1-30226-A-0	0.9406	0.1550
5-203128-A-0	0.8827	0.0869
4-192236-A-0	0.8988	0.1273
4-194754-A-0	0.8497	0.0967
1-32318-A-0	0.8495	0.0989
3-180977-A-0	0.7245	0.1305
2-116400-A-0	0.9099	0.1348
3-144028-A-0	0.4498	0.3554
5-217158-A-0	0.9319	0.2368
1-30344-A-0	0.7917	0.1191
5-203128-B-0	0.8322	0.3278
4-207124-A-0	0.9362	0.2074
1-100032-A-0	0.9906	0.0378
2-118072-A-0	0.9457	0.0370
3-155312-A-0	0.9462	0.4389
3-136288-A-0	0.7332	0.3218
5-212454-A-0	0.8270	0.1835
1-110389-A-0	0.2099	0.0473
4-191687-A-0	0.9019	0.0989
2-118964-A-0	0.9124	0.0721
3-65748-A-12	0.2465	0.0802
1-17565-A-12	0.6259	0.1992
1-46272-A-12	0.7638	0.4694
1-7057-A-12	0.6955	0.2269
4-170247-A-12	0.7481	0.3207
4-181563-A-12	0.6008	0.3171
5-213802-A-12	0.8048	0.0183
4-171207-A-12	0.7263	0.1979
2-30322-A-12	0.5607	0.2532
2-18766-B-12	0.7385	0.3091
