=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6687
Mean Deletion AUC: 0.2352
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
4-184575-A-0	0.7280	0.2457
4-199261-A-0	0.7898	0.4079
1-97392-A-0	0.9195	0.5345
5-231762-A-0	0.7230	0.3395
3-180256-A-0	0.5281	0.1664
4-182395-A-0	0.9039	0.3742
5-9032-A-0	0.8731	0.1637
1-85362-A-0	0.6069	0.3155
5-213855-A-0	0.6568	0.1420
2-122104-B-0	0.5775	0.2340
5-208030-A-0	0.6911	0.1903
3-170015-A-0	0.8614	0.2958
4-183992-A-0	0.5131	0.3433
2-117271-A-0	0.6479	0.4704
1-59513-A-0	0.7569	0.4639
3-157695-A-0	0.5937	0.0851
2-122104-A-0	0.7695	0.3367
3-163459-A-0	0.3285	0.0470
2-114280-A-0	0.7591	0.4211
2-114587-A-0	0.7585	0.3719
1-30226-A-0	0.6368	0.1491
5-203128-A-0	0.7710	0.2495
4-192236-A-0	0.6777	0.3063
4-194754-A-0	0.6012	0.3766
1-32318-A-0	0.6313	0.2169
3-180977-A-0	0.6240	0.1701
2-116400-A-0	0.6511	0.4973
3-144028-A-0	0.6368	0.0854
5-217158-A-0	0.6286	0.3119
1-30344-A-0	0.6474	0.2136
5-203128-B-0	0.5826	0.2772
4-207124-A-0	0.8585	0.5070
1-100032-A-0	0.9250	0.2462
2-118072-A-0	0.7654	0.2951
3-155312-A-0	0.8911	0.5657
3-136288-A-0	0.5242	0.0881
5-212454-A-0	0.6177	0.2683
1-110389-A-0	0.7899	0.2303
4-191687-A-0	0.7142	0.2133
2-118964-A-0	0.7595	0.3881
3-65748-A-12	0.0426	0.0307
1-7057-A-12	0.6090	0.4700
4-170247-A-12	0.3605	0.0190
1-17565-A-12	0.4359	0.3363
1-46272-A-12	0.2107	0.0873
4-181563-A-12	0.3035	0.0730
4-171207-A-12	0.5248	0.1094
5-213802-A-12	0.7181	0.0035
2-30322-A-12	0.5389	0.3436
2-18766-B-12	0.2702	0.2263
5-193473-A-12	0.3666	0.4387
5-215658-A-12	0.3002	0.0826
1-17808-A-12	0.3237	0.0479
2-61311-A-12	0.5031	0.4478
2-28314-A-12	0.4180	0.3421
4-164661-B-12	0.2857	0.2215
3-145774-A-12	0.4974	0.2325
3-158476-A-12	0.2319	0.1755
5-189237-A-12	0.5671	0.3733
1-17150-A-12	0.4305	0.2737
3-157187-A-12	0.8287	0.1180
1-17742-A-12	0.5172	0.3101
3-104632-A-12	0.2689	0.0919
4-170247-B-12	0.3949	0.0317
4-182368-A-12	0.3621	0.1613
4-182369-A-12	0.4618	0.0859
2-28314-B-12	0.3548	0.0182
5-193473-B-12	0.4793	0.3632
4-164661-A-12	0.6571	0.0682
5-189212-A-12	0.4296	0.1136
1-17808-B-12	0.1520	0.0283
2-30322-B-12	0.5692	0.3009
2-18766-A-12	0.5845	0.2847
5-186924-A-12	0.7073	0.0357
3-120644-A-12	0.2390	0.0190
1-4211-A-12	0.4055	0.2560
3-104958-A-12	0.6524	0.0107
5-215658-B-12	0.3102	0.1084
3-147965-A-12	0.9829	0.0130
2-65747-A-12	0.4436	0.2860
2-66637-B-20	0.7542	0.1825
4-167077-B-20	0.8826	0.2855
3-152007-C-20	0.7536	0.0860
3-152007-A-20	0.7945	0.0727
5-198411-F-20	0.7186	0.0887
1-60997-B-20	0.8596	0.2502
5-198411-D-20	0.8295	0.2505
4-59579-B-20	0.7856	0.2368
1-211527-B-20	0.8082	0.1870
4-185575-A-20	0.8414	0.3131
2-107351-B-20	0.7941	0.2028
3-151081-B-20	0.7962	0.0273
1-22694-A-20	0.8648	0.2503
5-198411-B-20	0.8156	0.2589
5-151085-A-20	0.8432	0.1693
2-50665-A-20	0.7774	0.0833
4-185575-C-20	0.8211	0.2831
3-152007-E-20	0.7919	0.1504
4-167077-C-20	0.8348	0.0817
1-60997-A-20	0.8613	0.1861
4-59579-A-20	0.8446	0.1441
5-198411-G-20	0.8053	0.3317
2-151079-A-20	0.8431	0.1419
2-66637-A-20	0.8049	0.2625
5-198411-E-20	0.7461	0.3790
4-167077-A-20	0.8489	0.3422
3-152007-B-20	0.8369	0.2353
5-198411-A-20	0.7810	0.1760
2-50666-A-20	0.8282	0.2152
1-22694-B-20	0.8313	0.1912
2-107351-A-20	0.8342	0.2198
1-211527-C-20	0.8312	0.2090
1-187207-A-20	0.8872	0.1367
4-185575-B-20	0.8547	0.2380
3-152007-D-20	0.8320	0.0306
1-211527-A-20	0.8171	0.1584
5-198411-C-20	0.8265	0.1032
2-80482-A-20	0.8274	0.2898
3-151081-A-20	0.8196	0.0584
3-151080-A-20	0.7990	0.1476
5-177957-B-40	0.7947	0.2182
3-154926-A-40	0.5241	0.2831
4-175000-A-40	0.7956	0.7992
1-172649-F-40	0.8291	0.6057
3-150979-B-40	0.8393	0.4937
1-172649-D-40	0.8057	0.9299
1-181071-B-40	0.9001	0.2230
2-37806-B-40	0.6197	0.2338
5-191131-A-40	0.6685	0.0487
4-193480-B-40	0.8278	0.2760
4-175000-C-40	0.0082	0.6662
5-220955-A-40	0.9234	0.3092
4-125929-A-40	0.7604	0.2548
2-188822-A-40	0.8337	0.1829
3-68630-A-40	0.8685	0.0666
4-161579-A-40	0.7547	0.2559
5-177957-D-40	0.8816	0.2081
2-37806-D-40	0.4247	0.1145
5-205898-A-40	0.8872	0.0631
3-68630-C-40	0.4613	0.1950
1-172649-B-40	0.7151	0.2203
2-188822-C-40	0.8839	0.1877
1-181071-A-40	0.8637	0.1351
4-193480-A-40	0.1409	0.1574
5-177957-C-40	0.8762	0.2399
3-150979-C-40	0.4459	0.2682
2-37806-A-40	0.8771	0.2097
4-175000-B-40	0.3600	0.8455
2-37806-C-40	0.6487	0.1970
5-177957-A-40	0.8533	0.1181
3-150979-A-40	0.1320	0.0050
3-154926-B-40	0.6817	0.0814
1-172649-E-40	0.8397	0.6640
2-188822-D-40	0.7541	0.2259
5-177957-E-40	0.8744	0.2863
1-172649-A-40	0.7122	0.3019
3-68630-B-40	0.6642	0.0209
2-188822-B-40	0.9133	0.2856
4-161579-B-40	0.4183	0.1044
1-172649-C-40	0.8575	0.5549
1-91359-B-11	0.6158	0.2017
3-164630-A-11	0.1278	0.0131
5-208810-A-11	0.5334	0.2208
4-204618-A-11	0.5286	0.1088
3-155642-B-11	0.5976	0.0343
3-164120-A-11	0.5230	0.1358
2-155801-A-11	0.5545	0.1056
3-144827-A-11	0.2638	0.0760
4-182613-B-11	0.6346	0.2545
2-132157-B-11	0.5743	0.0722
4-195497-A-11	0.3985	0.1874
1-28135-B-11	0.6717	0.3380
1-39901-A-11	0.6577	0.0345
3-166422-A-11	0.2890	0.1316
5-219379-B-11	0.5878	0.3013
2-102852-A-11	0.4296	0.0533
4-167063-B-11	0.5564	0.0718
5-200461-A-11	0.6987	0.3037
3-144827-B-11	0.3100	0.0499
1-61252-A-11	0.6088	0.1084
5-213077-A-11	0.6429	0.2765
1-91359-A-11	0.3161	0.0211
5-208810-B-11	0.4324	0.1579
3-155642-A-11	0.6041	0.0963
2-133863-A-11	0.5646	0.0745
2-137162-A-11	0.5177	0.0999
4-167063-A-11	0.4511	0.2937
5-200461-B-11	0.4262	0.1121
2-125966-A-11	0.6895	0.3653
5-219379-A-11	0.5362	0.1372
2-132157-A-11	0.6718	0.2694
4-182613-A-11	0.5687	0.2882
2-124662-A-11	0.5765	0.1097
1-43760-A-11	0.4939	0.4150
4-167063-C-11	0.5112	0.2006
5-219379-C-11	0.6007	0.2464
1-39901-B-11	0.6443	0.1201
1-28135-A-11	0.6344	0.2813
3-187710-A-11	0.6499	0.0700
4-195497-B-11	0.5914	0.2382
4-164021-A-1	0.6600	0.3878
2-100786-A-1	0.7898	0.3328
3-154957-A-1	0.6537	0.2305
1-43382-A-1	0.7905	0.5213
2-95258-A-1	0.7292	0.3117
5-200334-A-1	0.8145	0.4138
5-233160-A-1	0.7812	0.3919
1-44831-A-1	0.8222	0.2353
3-116135-A-1	0.8281	0.2392
1-40730-A-1	0.8297	0.1975
2-95035-A-1	0.8189	0.4471
4-164064-A-1	0.6221	0.2940
1-26806-A-1	0.7895	0.2436
4-164064-C-1	0.8227	0.3737
4-208021-A-1	0.7979	0.3307
2-96460-A-1	0.7592	0.3166
2-71162-A-1	0.8064	0.3694
5-200334-B-1	0.7693	0.1941
2-95258-B-1	0.8180	0.3488
4-164064-B-1	0.6167	0.2728
3-134049-A-1	0.7939	0.4759
1-34119-B-1	0.7936	0.2294
4-183487-A-1	0.7518	0.3948
2-65750-A-1	0.8444	0.1464
5-234879-B-1	0.7847	0.5558
2-81270-A-1	0.7902	0.3140
3-107219-A-1	0.6113	0.0787
5-194930-B-1	0.7196	0.4458
3-149189-A-1	0.7893	0.1993
4-164859-A-1	0.8054	0.2426
3-137152-A-1	0.6053	0.2499
5-200339-A-1	0.8235	0.4055
5-234879-A-1	0.7514	0.3685
1-34119-A-1	0.6979	0.3433
1-27724-A-1	0.8163	0.0361
1-39923-A-1	0.7665	0.3129
3-163288-A-1	0.7112	0.2042
5-194930-A-1	0.8584	0.3668
4-170078-A-1	0.8016	0.3615
3-145382-A-1	0.6501	0.2195
