=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7245
Mean Deletion AUC: 0.2627
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-231762-A-0	0.9078	0.0728
1-97392-A-0	0.9397	0.9407
3-180256-A-0	0.6691	0.2566
4-184575-A-0	0.7250	0.1660
4-199261-A-0	0.8059	0.4237
4-182395-A-0	0.9843	0.0323
5-9032-A-0	0.9304	0.5869
5-213855-A-0	0.8161	0.1139
1-85362-A-0	0.7432	0.4270
2-122104-B-0	0.8759	0.1277
5-208030-A-0	0.6364	0.2631
3-170015-A-0	0.7953	0.0654
4-183992-A-0	0.9000	0.0495
2-117271-A-0	0.7604	0.4439
1-59513-A-0	0.8359	0.4994
2-122104-A-0	0.8896	0.3092
3-157695-A-0	0.7057	0.0641
2-114280-A-0	0.7817	0.7866
3-163459-A-0	0.7313	0.0077
2-114587-A-0	0.7583	0.3457
1-30226-A-0	0.9180	0.1685
5-203128-A-0	0.8097	0.2272
4-192236-A-0	0.8885	0.2301
4-194754-A-0	0.8045	0.1511
1-32318-A-0	0.7547	0.2258
3-180977-A-0	0.6857	0.1755
2-116400-A-0	0.8888	0.1668
3-144028-A-0	0.5098	0.2475
5-217158-A-0	0.9009	0.3533
1-30344-A-0	0.8791	0.1549
5-203128-B-0	0.7209	0.5419
4-207124-A-0	0.9101	0.6806
1-100032-A-0	0.9804	0.0529
2-118072-A-0	0.9614	0.0228
3-155312-A-0	0.8661	0.4205
3-136288-A-0	0.4530	0.1873
5-212454-A-0	0.8018	0.2613
1-110389-A-0	0.9244	0.0238
4-191687-A-0	0.9394	0.1195
2-118964-A-0	0.9454	0.0567
3-65748-A-12	0.2416	0.0930
1-17565-A-12	0.6295	0.2619
1-46272-A-12	0.5725	0.4188
1-7057-A-12	0.5960	0.1888
4-170247-A-12	0.6873	0.4039
4-181563-A-12	0.4548	0.4630
5-213802-A-12	0.5528	0.2601
4-171207-A-12	0.6187	0.4170
2-30322-A-12	0.4659	0.2478
2-18766-B-12	0.6298	0.2328
1-17808-A-12	0.6051	0.2055
5-215658-A-12	0.7830	0.4864
5-193473-A-12	0.7133	0.4907
2-61311-A-12	0.6051	0.3703
2-28314-A-12	0.4623	0.2308
4-164661-B-12	0.6663	0.1838
3-158476-A-12	0.5794	0.2509
3-145774-A-12	0.5870	0.3145
1-17150-A-12	0.6914	0.2103
5-189237-A-12	0.6264	0.3374
3-104632-A-12	0.3158	0.0607
3-157187-A-12	0.7970	0.8754
1-17742-A-12	0.5932	0.2352
4-170247-B-12	0.6831	0.3876
4-182368-A-12	0.6169	0.2599
4-182369-A-12	0.5675	0.3654
2-28314-B-12	0.6800	0.2555
5-193473-B-12	0.7402	0.3484
5-189212-A-12	0.6447	0.2396
4-164661-A-12	0.5190	0.3600
1-17808-B-12	0.5413	0.1918
2-30322-B-12	0.5656	0.3150
2-18766-A-12	0.6539	0.2773
5-186924-A-12	0.6205	0.5093
3-120644-A-12	0.5160	0.1792
1-4211-A-12	0.6668	0.3427
3-104958-A-12	0.6945	0.0514
5-215658-B-12	0.7352	0.4203
3-147965-A-12	0.3272	0.0250
2-65747-A-12	0.5884	0.3450
2-66637-B-20	0.7764	0.1542
5-198411-F-20	0.6947	0.2884
3-152007-C-20	0.8204	0.2456
4-167077-B-20	0.8311	0.3360
3-152007-A-20	0.7458	0.1325
1-60997-B-20	0.8768	0.4495
5-198411-D-20	0.7567	0.3034
4-59579-B-20	0.9268	0.1368
1-211527-B-20	0.7825	0.2925
4-185575-A-20	0.8443	0.3305
3-151081-B-20	0.5420	0.0679
2-107351-B-20	0.7848	0.2740
1-22694-A-20	0.8497	0.2856
5-198411-B-20	0.7180	0.2895
5-151085-A-20	0.6895	0.2330
2-50665-A-20	0.8112	0.0888
4-185575-C-20	0.8198	0.3866
3-152007-E-20	0.7212	0.2418
1-60997-A-20	0.9141	0.2104
4-167077-C-20	0.6587	0.1702
4-59579-A-20	0.8622	0.1214
5-198411-G-20	0.7788	0.3290
2-151079-A-20	0.8919	0.1962
2-66637-A-20	0.8133	0.2773
5-198411-E-20	0.7194	0.4134
4-167077-A-20	0.8544	0.1351
3-152007-B-20	0.7626	0.3315
5-198411-A-20	0.8409	0.3326
2-50666-A-20	0.8424	0.2652
1-22694-B-20	0.9125	0.0765
2-107351-A-20	0.8811	0.3482
1-211527-C-20	0.8066	0.4169
4-185575-B-20	0.8459	0.2384
1-187207-A-20	0.8812	0.2015
3-152007-D-20	0.8957	0.0855
5-198411-C-20	0.7814	0.3467
1-211527-A-20	0.7692	0.4050
2-80482-A-20	0.8132	0.2522
3-151081-A-20	0.6795	0.1390
3-151080-A-20	0.5813	0.2405
5-177957-B-40	0.6729	0.4944
1-172649-F-40	0.6143	0.4197
3-154926-A-40	0.0938	0.0215
3-150979-B-40	0.7564	0.4737
4-175000-A-40	0.7313	0.2802
1-172649-D-40	0.5307	0.6182
2-37806-B-40	0.6440	0.5357
1-181071-B-40	0.8335	0.4657
5-191131-A-40	0.6965	0.2139
4-193480-B-40	0.7102	0.3335
5-220955-A-40	0.7577	0.3621
4-175000-C-40	0.1173	0.3956
4-125929-A-40	0.7382	0.3231
2-188822-A-40	0.7208	0.4204
3-68630-A-40	0.6439	0.1330
4-161579-A-40	0.7433	0.1678
5-177957-D-40	0.6763	0.3025
2-37806-D-40	0.6575	0.4290
5-205898-A-40	0.6949	0.2821
3-68630-C-40	0.5992	0.1195
1-172649-B-40	0.4413	0.2646
2-188822-C-40	0.6254	0.2425
1-181071-A-40	0.6945	0.3813
4-193480-A-40	0.7025	0.3480
5-177957-C-40	0.6350	0.4442
3-150979-C-40	0.6287	0.1432
2-37806-A-40	0.7012	0.5659
4-175000-B-40	0.6847	0.2008
2-37806-C-40	0.7358	0.5194
5-177957-A-40	0.5901	0.3504
3-150979-A-40	0.5898	0.2164
3-154926-B-40	0.9493	0.2946
1-172649-E-40	0.6568	0.5015
2-188822-D-40	0.7595	0.4107
5-177957-E-40	0.6948	0.3166
1-172649-A-40	0.4551	0.2995
3-68630-B-40	0.5037	0.0381
2-188822-B-40	0.7277	0.2919
1-172649-C-40	0.4626	0.4361
4-161579-B-40	0.6247	0.3120
5-208810-A-11	0.5767	0.3369
3-155642-B-11	0.5440	0.2738
3-164630-A-11	0.5588	0.1972
1-91359-B-11	0.6683	0.2432
4-204618-A-11	0.5999	0.2665
3-164120-A-11	0.5036	0.0411
3-144827-A-11	0.5828	0.1675
2-155801-A-11	0.5341	0.3591
4-182613-B-11	0.6383	0.3542
2-132157-B-11	0.6846	0.5266
4-195497-A-11	0.7154	0.2667
1-28135-B-11	0.6639	0.3853
1-39901-A-11	0.7336	0.5146
3-166422-A-11	0.6745	0.2358
5-219379-B-11	0.7134	0.4020
2-102852-A-11	0.6820	0.5077
4-167063-B-11	0.7176	0.4965
5-200461-A-11	0.6780	0.3780
3-144827-B-11	0.6193	0.2088
1-61252-A-11	0.6063	0.2563
5-213077-A-11	0.7170	0.4534
1-91359-A-11	0.2896	0.1039
5-208810-B-11	0.5810	0.3497
3-155642-A-11	0.6113	0.2741
2-133863-A-11	0.7383	0.5272
2-137162-A-11	0.6185	0.2297
4-167063-A-11	0.6036	0.2851
5-200461-B-11	0.7062	0.2863
2-125966-A-11	0.7498	0.4413
5-219379-A-11	0.7799	0.3520
2-124662-A-11	0.6874	0.3733
2-132157-A-11	0.5668	0.1601
4-182613-A-11	0.7350	0.3672
1-43760-A-11	0.7338	0.5114
4-167063-C-11	0.6786	0.4025
5-219379-C-11	0.6956	0.4607
1-39901-B-11	0.7310	0.4192
1-28135-A-11	0.6542	0.4132
3-187710-A-11	0.7860	0.1834
4-195497-B-11	0.7326	0.3164
4-164021-A-1	0.7712	0.4694
2-100786-A-1	0.7998	0.1337
3-154957-A-1	0.8441	0.0811
1-43382-A-1	0.8596	0.1866
2-95258-A-1	0.8450	0.2235
5-200334-A-1	0.9305	0.2096
5-233160-A-1	0.9139	0.1339
1-44831-A-1	0.8556	0.1068
3-116135-A-1	0.8466	0.1450
1-40730-A-1	0.7841	0.1596
2-95035-A-1	0.8862	0.1933
4-164064-A-1	0.7701	0.1091
1-26806-A-1	0.9431	0.1209
4-164064-C-1	0.9460	0.1601
4-208021-A-1	0.8983	0.1128
2-71162-A-1	0.8937	0.1737
5-200334-B-1	0.8489	0.1723
2-96460-A-1	0.8688	0.1183
2-95258-B-1	0.7792	0.1531
4-164064-B-1	0.7918	0.1166
3-134049-A-1	0.8709	0.2411
1-34119-B-1	0.9091	0.1346
4-183487-A-1	0.9177	0.1380
2-65750-A-1	0.9070	0.0973
5-234879-B-1	0.8841	0.1780
2-81270-A-1	0.8726	0.1566
3-107219-A-1	0.8394	0.0600
5-194930-B-1	0.7938	0.2958
3-149189-A-1	0.8871	0.1480
4-164859-A-1	0.9107	0.2546
3-137152-A-1	0.7585	0.0637
5-200339-A-1	0.8708	0.2084
5-234879-A-1	0.8160	0.1381
1-34119-A-1	0.8415	0.0939
1-27724-A-1	0.7967	0.1012
1-39923-A-1	0.8320	0.2294
3-163288-A-1	0.7872	0.1099
5-194930-A-1	0.9426	0.1627
4-170078-A-1	0.9032	0.1406
3-145382-A-1	0.7953	0.1741
