=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6593
Mean Deletion AUC: 0.1804
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
1-29680-A-21	0.7307	0.0613
5-222524-A-41	0.5481	0.0070
5-216370-B-41	0.9617	0.9222
5-213855-A-0	0.8845	0.0206
1-60997-B-20	0.3680	0.0262
4-164064-A-1	0.9618	0.0541
4-179984-A-38	0.9926	0.1213
1-85362-A-0	0.9456	0.1459
1-181071-B-40	0.9054	0.4599
5-188655-A-10	0.5237	0.0084
1-116765-A-41	0.5679	0.0008
3-116135-A-1	0.9691	0.0296
4-182395-A-0	0.8544	0.4303
5-187979-A-21	0.8220	0.2613
2-131943-A-38	0.9117	0.1738
1-40730-A-1	0.9529	0.1108
3-152007-C-20	0.5844	0.0313
3-164120-A-11	0.8046	0.4626
1-172649-D-40	0.7866	0.4153
1-57163-A-38	0.8194	0.9067
1-62850-A-38	0.9085	0.1489
4-160999-A-10	0.6715	0.0686
3-144827-A-11	0.2127	0.0008
1-27724-A-1	0.8859	0.1284
1-39923-A-1	0.7006	0.0983
5-219379-A-11	0.2208	0.0033
1-187207-A-20	0.9657	0.0965
3-132852-A-10	0.7816	0.0749
4-207124-A-0	0.7941	0.0959
1-30344-A-0	0.9668	0.1117
5-217158-A-0	0.8478	0.0103
1-211527-C-20	0.6099	0.0239
4-167063-A-11	0.8969	0.1137
3-118656-A-41	0.5932	0.4562
3-118657-A-41	0.7857	0.1857
2-127108-A-38	0.9689	0.3320
1-172649-A-40	0.3228	0.0052
5-170338-A-41	0.8651	0.4296
5-203128-B-0	0.9866	0.0929
5-200461-B-11	0.6932	0.0035
1-26222-A-10	0.2755	0.0019
3-141684-A-21	0.5129	0.0335
4-164661-A-12	0.9448	0.2162
5-189212-A-12	0.9648	0.2941
4-188033-A-38	0.8978	0.1908
2-81731-A-10	0.8274	0.0059
2-125966-A-11	0.6231	0.6680
2-73027-A-10	0.2064	0.0054
3-118972-A-41	0.8479	0.8697
3-142006-A-10	0.9366	0.0465
3-144028-A-0	0.9390	0.3095
1-42139-A-38	0.9568	0.3139
1-22694-B-20	0.8084	0.0246
1-21934-A-38	0.9471	0.1806
2-137162-A-11	0.6488	0.1084
1-21935-A-38	0.9972	0.5771
1-34119-A-1	0.4623	0.0379
2-107351-A-20	0.4160	0.3329
2-109505-A-21	0.9784	0.2723
2-118104-A-21	0.8587	0.1269
4-185415-A-21	0.7833	0.6414
5-193473-B-12	0.2153	0.0118
5-200339-A-1	0.9897	0.0647
2-133863-A-11	0.7144	0.4336
4-177250-A-10	0.2067	0.0022
1-50060-A-10	0.9948	0.9637
5-198411-A-20	0.9903	0.0843
2-28314-B-12	0.9477	0.0399
5-234879-A-1	0.4064	0.0559
5-177957-E-40	0.2723	0.0013
3-144692-A-21	0.9200	0.3076
2-50666-A-20	0.9637	0.1123
4-149294-A-41	0.7633	0.0092
1-62849-A-38	0.9007	0.3030
2-80482-A-20	0.7941	0.0023
3-157615-A-10	0.9998	0.9771
3-187710-A-11	0.9241	0.2827
3-151080-A-20	0.1984	0.1084
3-151081-A-20	0.7829	0.0261
2-118964-A-0	0.4058	0.4014
3-145382-A-1	0.9752	0.0111
2-134700-A-38	0.9228	0.1042
4-156843-A-21	0.9440	0.1651
1-64398-A-41	0.8545	0.0555
5-215658-B-12	0.8191	0.2472
4-198965-A-38	0.9973	0.3874
3-147965-A-12	0.7601	0.3340
4-184434-A-21	0.8571	0.0240
4-195497-B-11	0.4836	0.1589
1-31748-A-21	0.8320	0.6820
2-65747-A-12	0.9267	0.2009
4-161579-B-40	0.8067	0.3377
1-110389-A-0	0.3751	0.7728
2-50668-B-41	0.7351	0.3599
4-185619-A-21	0.7019	0.0126
3-120644-A-12	0.8653	0.3255
1-28135-A-11	0.6378	0.1599
1-39901-B-11	0.4752	0.0082
5-198411-C-20	0.8907	0.0161
1-4211-A-12	0.9802	0.4293
4-191687-A-0	0.8882	0.0371
3-104958-A-12	0.7707	0.0360
2-30322-B-12	0.9381	0.2904
2-77945-A-41	0.9014	0.0271
3-155312-A-0	0.9436	0.3573
3-143933-A-38	0.7565	0.0258
4-170078-A-1	0.8745	0.0198
1-26143-A-21	0.8732	0.2958
4-169127-B-41	0.9545	0.9400
2-18766-A-12	0.9824	0.1114
5-181766-A-10	0.3621	0.0017
5-186924-A-12	0.2999	0.0033
3-136288-A-0	0.9877	0.0084
4-157297-A-21	0.6439	0.0420
3-171012-A-38	0.9974	0.4662
5-212454-A-0	0.9775	0.0597
5-219379-C-11	0.5011	0.0080
2-124662-A-11	0.9290	0.2785
1-100032-A-0	0.9389	0.8629
3-68630-B-40	0.8674	0.0016
5-208624-A-38	0.8785	0.2056
2-132157-A-11	0.3891	0.3278
5-194892-A-10	0.6545	0.0908
1-17808-B-12	0.8395	0.2072
3-163288-A-1	0.7610	0.0267
4-185575-B-20	0.6264	0.0512
4-182613-A-11	0.8171	0.1711
2-188822-B-40	0.3791	0.0013
1-43760-A-11	0.7000	0.0181
1-29561-A-10	0.8146	0.0067
3-152007-D-20	0.8107	0.3494
