=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6257
Mean Deletion AUC: 0.1031
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-231762-A-0	0.6679	0.0307
1-97392-A-0	0.7546	0.0687
3-180256-A-0	0.5011	0.0349
4-184575-A-0	0.4346	0.0400
4-199261-A-0	0.5961	0.0300
4-182395-A-0	0.8638	0.0284
5-9032-A-0	0.5565	0.0768
5-213855-A-0	0.7413	0.0492
1-85362-A-0	0.5417	0.0261
2-122104-B-0	0.6396	0.0416
5-208030-A-0	0.3124	0.0528
3-170015-A-0	0.7925	0.0262
4-183992-A-0	0.4338	0.0383
2-117271-A-0	0.5907	0.0663
1-59513-A-0	0.7608	0.0510
2-122104-A-0	0.7191	0.0524
3-157695-A-0	0.0584	0.0148
2-114280-A-0	0.6711	0.0300
3-163459-A-0	0.1770	0.0101
2-114587-A-0	0.4812	0.0391
1-30226-A-0	0.4674	0.0307
5-203128-A-0	0.5630	0.0304
4-192236-A-0	0.8344	0.0491
4-194754-A-0	0.4314	0.0257
1-32318-A-0	0.7676	0.0245
3-180977-A-0	0.6784	0.0368
2-116400-A-0	0.7772	0.0367
3-144028-A-0	0.4492	0.0222
5-217158-A-0	0.5493	0.0354
1-30344-A-0	0.7370	0.0493
5-203128-B-0	0.6875	0.0420
4-207124-A-0	0.8073	0.0466
1-100032-A-0	0.8361	0.0269
2-118072-A-0	0.5427	0.0219
3-155312-A-0	0.8337	0.0953
3-136288-A-0	0.2478	0.0440
5-212454-A-0	0.5367	0.0376
1-110389-A-0	0.5784	0.0313
4-191687-A-0	0.5595	0.0240
2-118964-A-0	0.3695	0.0453
3-65748-A-12	0.1190	0.0175
1-17565-A-12	0.3848	0.1972
1-46272-A-12	0.1906	0.0113
1-7057-A-12	0.4405	0.0568
4-170247-A-12	0.4991	0.0069
4-181563-A-12	0.3622	0.0343
5-213802-A-12	0.5834	0.0110
4-171207-A-12	0.5203	0.0069
2-30322-A-12	0.4528	0.0141
2-18766-B-12	0.1630	0.0476
1-17808-A-12	0.4689	0.0153
5-215658-A-12	0.4992	0.0035
5-193473-A-12	0.2899	0.1817
2-61311-A-12	0.3989	0.1190
2-28314-A-12	0.4414	0.0110
4-164661-B-12	0.1707	0.0987
3-158476-A-12	0.1924	0.1039
3-145774-A-12	0.4780	0.2102
1-17150-A-12	0.3892	0.2097
5-189237-A-12	0.5937	0.1260
3-104632-A-12	0.5441	0.0495
3-157187-A-12	0.7806	0.1028
1-17742-A-12	0.4721	0.0805
4-170247-B-12	0.5399	0.0032
4-182368-A-12	0.4587	0.0429
4-182369-A-12	0.3594	0.0969
2-28314-B-12	0.5043	0.0200
5-193473-B-12	0.5108	0.2890
5-189212-A-12	0.4826	0.0082
4-164661-A-12	0.5487	0.0038
1-17808-B-12	0.3940	0.0031
2-30322-B-12	0.6162	0.1784
2-18766-A-12	0.2225	0.1369
5-186924-A-12	0.6383	0.0069
3-120644-A-12	0.3074	0.0036
1-4211-A-12	0.4836	0.0272
3-104958-A-12	0.1299	0.0063
5-215658-B-12	0.4422	0.0034
3-147965-A-12	0.8815	0.0096
2-65747-A-12	0.2277	0.1306
2-66637-B-20	0.5566	0.0223
5-198411-F-20	0.2910	0.0245
3-152007-C-20	0.6554	0.0927
4-167077-B-20	0.7467	0.0679
3-152007-A-20	0.6413	0.0445
1-60997-B-20	0.7451	0.1102
5-198411-D-20	0.5155	0.0551
4-59579-B-20	0.5908	0.1035
1-211527-B-20	0.7676	0.0509
4-185575-A-20	0.4036	0.0655
3-151081-B-20	0.3928	0.0176
2-107351-B-20	0.3684	0.0297
1-22694-A-20	0.7748	0.0398
5-198411-B-20	0.6858	0.0229
5-151085-A-20	0.5686	0.0540
2-50665-A-20	0.6061	0.1527
4-185575-C-20	0.7832	0.0666
3-152007-E-20	0.5323	0.0505
1-60997-A-20	0.7256	0.0519
4-167077-C-20	0.6184	0.0175
4-59579-A-20	0.5991	0.0456
5-198411-G-20	0.5454	0.1235
2-151079-A-20	0.5533	0.0377
2-66637-A-20	0.6899	0.0643
5-198411-E-20	0.5665	0.0987
4-167077-A-20	0.8152	0.0794
3-152007-B-20	0.5944	0.0431
5-198411-A-20	0.5948	0.1411
2-50666-A-20	0.7594	0.0428
1-22694-B-20	0.7787	0.0391
2-107351-A-20	0.6465	0.0344
1-211527-C-20	0.8114	0.0728
4-185575-B-20	0.5426	0.0534
1-187207-A-20	0.8219	0.0342
3-152007-D-20	0.4671	0.0804
5-198411-C-20	0.6890	0.0380
1-211527-A-20	0.6086	0.0553
2-80482-A-20	0.6347	0.0743
3-151081-A-20	0.6296	0.0600
3-151080-A-20	0.5792	0.0349
5-177957-B-40	0.6982	0.2811
1-172649-F-40	0.7899	0.2125
3-154926-A-40	0.1579	0.1438
3-150979-B-40	0.9545	0.0958
