=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6669
Mean Deletion AUC: 0.3620
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-231762-A-0	0.3143	0.7893
1-97392-A-0	0.9144	0.8120
3-180256-A-0	0.5849	0.1564
4-184575-A-0	0.7885	0.2672
4-199261-A-0	0.7827	0.7551
4-182395-A-0	0.9794	0.1906
5-9032-A-0	0.9601	0.6866
5-213855-A-0	0.7665	0.2973
1-85362-A-0	0.6854	0.6092
2-122104-B-0	0.7902	0.4208
5-208030-A-0	0.6810	0.4479
3-170015-A-0	0.6934	0.1155
4-183992-A-0	0.8906	0.1269
2-117271-A-0	0.6171	0.8466
1-59513-A-0	0.7936	0.5630
2-122104-A-0	0.8528	0.4937
3-157695-A-0	0.3279	0.3084
2-114280-A-0	0.6722	0.8178
3-163459-A-0	0.5892	0.0580
2-114587-A-0	0.8041	0.3731
1-30226-A-0	0.8479	0.2924
5-203128-A-0	0.8085	0.2788
4-192236-A-0	0.8825	0.2857
4-194754-A-0	0.6169	0.4820
1-32318-A-0	0.6821	0.6616
3-180977-A-0	0.4823	0.3469
2-116400-A-0	0.8972	0.2207
3-144028-A-0	0.4446	0.5268
5-217158-A-0	0.8738	0.2260
1-30344-A-0	0.6200	0.6601
5-203128-B-0	0.7561	0.7677
4-207124-A-0	0.8996	0.8197
1-100032-A-0	0.9869	0.2068
2-118072-A-0	0.8778	0.0721
3-155312-A-0	0.9168	0.8286
3-136288-A-0	0.6983	0.2210
5-212454-A-0	0.7298	0.5860
1-110389-A-0	0.2124	0.3687
4-191687-A-0	0.7493	0.5608
2-118964-A-0	0.7333	0.5808
3-65748-A-12	0.0449	0.0481
1-17565-A-12	0.2888	0.5385
1-46272-A-12	0.4013	0.4409
1-7057-A-12	0.4764	0.4888
4-170247-A-12	0.1950	0.4595
4-181563-A-12	0.2839	0.5332
5-213802-A-12	0.0986	0.6040
4-171207-A-12	0.2455	0.4615
2-30322-A-12	0.2085	0.5847
2-18766-B-12	0.3233	0.3130
1-17808-A-12	0.1564	0.2350
5-215658-A-12	0.4956	0.3780
5-193473-A-12	0.4695	0.6459
2-61311-A-12	0.2203	0.4866
2-28314-A-12	0.1433	0.5993
4-164661-B-12	0.1792	0.1185
3-158476-A-12	0.3447	0.2472
3-145774-A-12	0.2762	0.6020
1-17150-A-12	0.4595	0.5464
5-189237-A-12	0.5996	0.3293
3-104632-A-12	0.0627	0.1434
3-157187-A-12	0.8495	0.6210
1-17742-A-12	0.2725	0.5499
4-170247-B-12	0.1597	0.3038
4-182368-A-12	0.3104	0.2242
4-182369-A-12	0.3781	0.5207
2-28314-B-12	0.4080	0.3404
5-193473-B-12	0.5701	0.5216
5-189212-A-12	0.2513	0.5255
4-164661-A-12	0.1558	0.6052
1-17808-B-12	0.1168	0.1372
2-30322-B-12	0.3558	0.5127
2-18766-A-12	0.4880	0.4200
5-186924-A-12	0.1386	0.6400
3-120644-A-12	0.1226	0.2348
1-4211-A-12	0.3865	0.4354
3-104958-A-12	0.6951	0.0333
5-215658-B-12	0.3819	0.4592
3-147965-A-12	0.4084	0.2431
2-65747-A-12	0.3945	0.4558
2-66637-B-20	0.7958	0.1146
5-198411-F-20	0.4985	0.4548
3-152007-C-20	0.8746	0.2783
4-167077-B-20	0.9100	0.3503
3-152007-A-20	0.8178	0.2603
1-60997-B-20	0.9194	0.3463
5-198411-D-20	0.8724	0.3127
4-59579-B-20	0.9117	0.1393
1-211527-B-20	0.8067	0.2630
4-185575-A-20	0.8243	0.4214
3-151081-B-20	0.6733	0.1515
2-107351-B-20	0.7029	0.4227
1-22694-A-20	0.8736	0.3022
5-198411-B-20	0.8109	0.2687
5-151085-A-20	0.8200	0.1288
