=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7509
Mean Deletion AUC: 0.2138
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-231762-A-0	0.8847	0.0686
1-97392-A-0	0.9553	0.2946
3-180256-A-0	0.7116	0.1722
4-184575-A-0	0.7720	0.1691
4-199261-A-0	0.8222	0.1224
4-182395-A-0	0.9910	0.0362
5-9032-A-0	0.9486	0.1174
5-213855-A-0	0.8065	0.1074
1-85362-A-0	0.8005	0.2387
2-122104-B-0	0.9003	0.1229
5-208030-A-0	0.5309	0.1936
3-170015-A-0	0.7751	0.0441
4-183992-A-0	0.8987	0.0465
2-117271-A-0	0.7238	0.7205
1-59513-A-0	0.8772	0.1503
2-122104-A-0	0.9199	0.1112
3-157695-A-0	0.7434	0.0863
2-114280-A-0	0.8050	0.2502
3-163459-A-0	0.6054	0.0119
2-114587-A-0	0.8051	0.3852
1-30226-A-0	0.9334	0.1409
5-203128-A-0	0.8748	0.1181
4-192236-A-0	0.9013	0.1235
4-194754-A-0	0.8443	0.1243
1-32318-A-0	0.7661	0.1297
3-180977-A-0	0.4474	0.2932
2-116400-A-0	0.8635	0.1428
3-144028-A-0	0.1898	0.3248
5-217158-A-0	0.9433	0.0999
1-30344-A-0	0.8651	0.1788
5-203128-B-0	0.7256	0.4229
4-207124-A-0	0.9352	0.2280
1-100032-A-0	0.9874	0.0360
2-118072-A-0	0.9681	0.0200
3-155312-A-0	0.9194	0.4343
3-136288-A-0	0.5146	0.1296
5-212454-A-0	0.8108	0.1817
1-110389-A-0	0.1364	0.0125
4-191687-A-0	0.9231	0.1070
2-118964-A-0	0.9481	0.0468
3-65748-A-12	0.5204	0.1560
1-17565-A-12	0.6742	0.2201
1-46272-A-12	0.8212	0.4632
1-7057-A-12	0.7091	0.2439
4-170247-A-12	0.7602	0.3658
4-181563-A-12	0.5936	0.3451
5-213802-A-12	0.5796	0.3220
4-171207-A-12	0.7462	0.4358
2-30322-A-12	0.5639	0.3380
2-18766-B-12	0.7658	0.2938
1-17808-A-12	0.7072	0.2292
5-215658-A-12	0.8206	0.4366
5-193473-A-12	0.6576	0.4641
2-61311-A-12	0.6297	0.5467
2-28314-A-12	0.5358	0.3386
4-164661-B-12	0.6925	0.1765
3-158476-A-12	0.6178	0.2102
3-145774-A-12	0.7479	0.3487
1-17150-A-12	0.7720	0.3028
5-189237-A-12	0.7972	0.3238
3-104632-A-12	0.1080	0.1462
3-157187-A-12	0.7216	0.8648
1-17742-A-12	0.7422	0.1876
4-170247-B-12	0.6641	0.3977
4-182368-A-12	0.5996	0.2280
4-182369-A-12	0.4800	0.4028
2-28314-B-12	0.7071	0.3073
5-193473-B-12	0.8072	0.4122
5-189212-A-12	0.6739	0.2204
4-164661-A-12	0.7573	0.3647
1-17808-B-12	0.5646	0.2004
2-30322-B-12	0.6691	0.3271
2-18766-A-12	0.7005	0.3319
5-186924-A-12	0.6426	0.4247
3-120644-A-12	0.5782	0.1951
1-4211-A-12	0.7563	0.3601
3-104958-A-12	0.7330	0.0516
5-215658-B-12	0.7174	0.3395
3-147965-A-12	0.2110	0.0037
2-65747-A-12	0.6455	0.3081
2-66637-B-20	0.8040	0.1469
5-198411-F-20	0.6234	0.1481
3-152007-C-20	0.7833	0.1709
4-167077-B-20	0.8445	0.2874
3-152007-A-20	0.7751	0.1724
1-60997-B-20	0.8744	0.4232
5-198411-D-20	0.7832	0.2458
4-59579-B-20	0.9360	0.1171
1-211527-B-20	0.7860	0.2956
4-185575-A-20	0.8542	0.2418
3-151081-B-20	0.6513	0.0779
2-107351-B-20	0.7745	0.2957
1-22694-A-20	0.8388	0.2480
5-198411-B-20	0.7515	0.2742
5-151085-A-20	0.6645	0.2171
2-50665-A-20	0.8342	0.0875
4-185575-C-20	0.8388	0.3400
3-152007-E-20	0.7585	0.2222
1-60997-A-20	0.8936	0.1980
4-167077-C-20	0.7436	0.1413
4-59579-A-20	0.8604	0.1398
5-198411-G-20	0.7878	0.2485
2-151079-A-20	0.8718	0.2145
2-66637-A-20	0.8136	0.2363
5-198411-E-20	0.7346	0.2587
4-167077-A-20	0.8498	0.1306
3-152007-B-20	0.7990	0.2990
5-198411-A-20	0.8416	0.3723
2-50666-A-20	0.8467	0.2459
1-22694-B-20	0.9165	0.0768
2-107351-A-20	0.8506	0.3235
1-211527-C-20	0.8435	0.4885
4-185575-B-20	0.8805	0.1430
1-187207-A-20	0.8843	0.1693
3-152007-D-20	0.8964	0.0865
5-198411-C-20	0.7607	0.3087
1-211527-A-20	0.8366	0.3093
2-80482-A-20	0.8576	0.2087
3-151081-A-20	0.7167	0.1420
3-151080-A-20	0.6082	0.1956
5-177957-B-40	0.7191	0.3777
1-172649-F-40	0.7216	0.3865
3-154926-A-40	0.1257	0.0170
3-150979-B-40	0.6823	0.2358
4-175000-A-40	0.5875	0.0634
1-172649-D-40	0.6408	0.3706
2-37806-B-40	0.6413	0.2691
1-181071-B-40	0.8380	0.3615
5-191131-A-40	0.7264	0.1345
4-193480-B-40	0.7399	0.2992
5-220955-A-40	0.7476	0.1103
4-175000-C-40	0.1308	0.1561
4-125929-A-40	0.7049	0.1651
2-188822-A-40	0.7156	0.2218
3-68630-A-40	0.6020	0.1537
4-161579-A-40	0.7472	0.1217
5-177957-D-40	0.6784	0.1931
2-37806-D-40	0.6463	0.3014
5-205898-A-40	0.7619	0.1537
3-68630-C-40	0.5604	0.0782
1-172649-B-40	0.6191	0.2292
2-188822-C-40	0.6596	0.1928
1-181071-A-40	0.4686	0.1723
4-193480-A-40	0.7321	0.2403
5-177957-C-40	0.7792	0.2852
3-150979-C-40	0.5490	0.1533
2-37806-A-40	0.6530	0.3884
4-175000-B-40	0.4701	0.0798
2-37806-C-40	0.6945	0.3727
5-177957-A-40	0.6985	0.0828
3-150979-A-40	0.6142	0.1098
3-154926-B-40	0.9108	0.1662
1-172649-E-40	0.6889	0.3146
2-188822-D-40	0.7463	0.3613
5-177957-E-40	0.7545	0.1349
1-172649-A-40	0.5545	0.2436
3-68630-B-40	0.6155	0.0212
2-188822-B-40	0.7609	0.1252
1-172649-C-40	0.5992	0.3248
4-161579-B-40	0.7019	0.2371
5-208810-A-11	0.5876	0.0841
3-155642-B-11	0.6358	0.1335
3-164630-A-11	0.6661	0.1846
1-91359-B-11	0.7167	0.1573
4-204618-A-11	0.6622	0.1402
3-164120-A-11	0.5578	0.0391
3-144827-A-11	0.6382	0.1477
2-155801-A-11	0.6469	0.2501
4-182613-B-11	0.7046	0.2387
2-132157-B-11	0.8125	0.4770
4-195497-A-11	0.7070	0.1186
1-28135-B-11	0.6816	0.3219
1-39901-A-11	0.7821	0.3807
3-166422-A-11	0.7053	0.1887
5-219379-B-11	0.7855	0.4000
2-102852-A-11	0.7492	0.3160
4-167063-B-11	0.7675	0.2993
5-200461-A-11	0.7380	0.1873
3-144827-B-11	0.6189	0.1934
1-61252-A-11	0.6187	0.1743
5-213077-A-11	0.7440	0.2492
1-91359-A-11	0.5068	0.0935
5-208810-B-11	0.7315	0.2749
3-155642-A-11	0.7103	0.2023
2-133863-A-11	0.8124	0.2406
2-137162-A-11	0.6975	0.1506
4-167063-A-11	0.6007	0.2220
5-200461-B-11	0.7410	0.2732
2-125966-A-11	0.8157	0.2079
5-219379-A-11	0.8115	0.2972
2-124662-A-11	0.7064	0.3379
2-132157-A-11	0.6277	0.1269
4-182613-A-11	0.7362	0.3365
1-43760-A-11	0.8015	0.4268
4-167063-C-11	0.6974	0.3486
5-219379-C-11	0.8012	0.3308
1-39901-B-11	0.7779	0.4086
1-28135-A-11	0.7623	0.2728
3-187710-A-11	0.8455	0.1376
4-195497-B-11	0.7438	0.3679
4-164021-A-1	0.7656	0.3480
2-100786-A-1	0.7909	0.1453
3-154957-A-1	0.8354	0.0732
1-43382-A-1	0.8915	0.2008
2-95258-A-1	0.7979	0.1343
5-200334-A-1	0.8959	0.1999
5-233160-A-1	0.9062	0.1335
1-44831-A-1	0.8291	0.1185
3-116135-A-1	0.7986	0.1663
1-40730-A-1	0.7404	0.1490
2-95035-A-1	0.8618	0.1691
4-164064-A-1	0.7830	0.0813
1-26806-A-1	0.9309	0.1099
4-164064-C-1	0.9112	0.1555
4-208021-A-1	0.8632	0.1324
2-71162-A-1	0.8615	0.1328
5-200334-B-1	0.8646	0.2036
2-96460-A-1	0.8224	0.1437
2-95258-B-1	0.7874	0.1859
4-164064-B-1	0.7753	0.1103
3-134049-A-1	0.8769	0.2387
1-34119-B-1	0.9208	0.1336
4-183487-A-1	0.8793	0.1055
2-65750-A-1	0.8979	0.1071
5-234879-B-1	0.8181	0.1408
2-81270-A-1	0.8269	0.1074
3-107219-A-1	0.7718	0.0652
5-194930-B-1	0.8117	0.2097
3-149189-A-1	0.8699	0.1143
4-164859-A-1	0.8954	0.2553
3-137152-A-1	0.7479	0.1393
5-200339-A-1	0.8185	0.1353
5-234879-A-1	0.8298	0.2106
1-34119-A-1	0.8179	0.0913
1-27724-A-1	0.8430	0.1367
1-39923-A-1	0.8340	0.2201
3-163288-A-1	0.7909	0.1060
5-194930-A-1	0.9128	0.1417
4-170078-A-1	0.8632	0.1478
3-145382-A-1	0.8023	0.1156
