=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.9043
Mean Deletion AUC: 0.2351
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-177957-D-40	0.9389	0.0105
2-50668-A-41	0.9610	0.1513
1-39901-A-11	0.9396	0.1459
1-28135-B-11	0.9589	0.1438
1-47273-A-21	0.9973	0.4739
3-142605-A-21	0.9994	0.0997
4-175945-A-38	0.8392	0.0241
5-221593-A-21	0.9282	0.1817
2-73260-A-10	0.9501	0.1019
5-215658-A-12	0.9648	0.1667
2-88724-A-38	0.9916	0.2988
4-161579-A-40	0.9535	0.0803
1-64398-B-41	0.9415	0.0890
2-71162-A-1	0.9932	0.1624
4-195497-A-11	0.9595	0.1591
5-200334-B-1	0.9999	0.1517
2-95258-B-1	0.9941	0.1992
3-151081-B-20	0.9889	0.1642
2-188822-A-40	0.9470	0.1431
4-182613-B-11	0.9562	0.0565
3-170015-A-0	0.9990	0.0412
1-211527-B-20	0.9556	0.0694
4-185575-A-20	0.9941	0.0286
3-68630-A-40	0.9394	0.0809
1-17808-A-12	0.9816	0.1528
2-132157-B-11	0.9639	0.1427
4-161127-A-10	0.9480	0.1226
5-195710-A-10	0.9269	0.0513
2-96460-A-1	0.9978	0.1624
3-170377-A-38	0.9930	0.2427
2-77945-B-41	0.9294	0.1376
2-30322-A-12	0.9752	0.1618
4-125929-A-40	0.9499	0.0534
4-169127-A-41	0.8088	0.0167
2-18766-B-12	0.8863	0.1542
4-163264-A-10	0.9359	0.0952
4-185575-C-20	0.9950	0.0775
1-59513-A-0	0.9998	0.1385
3-142005-A-10	0.8800	0.1075
2-122104-A-0	0.9986	0.1397
4-164661-B-12	0.8550	0.0908
3-68630-C-40	0.9462	0.1101
2-102852-A-11	0.9384	0.0936
3-118972-B-41	0.9741	0.2022
5-201274-A-21	0.9758	0.0506
4-167063-B-11	0.9659	0.1091
3-157695-A-0	0.9980	0.1520
2-114280-A-0	0.9986	0.1458
5-200461-A-11	0.9614	0.0878
3-152007-E-20	0.9817	0.1552
1-172649-B-40	0.9708	0.1080
1-54505-A-21	0.9937	0.3651
5-170338-B-41	0.9635	0.1215
2-188822-C-40	0.9560	0.0804
3-118657-B-41	0.9663	0.1342
1-17367-A-10	0.9262	0.1801
4-167642-A-21	0.9978	0.2578
5-151085-A-20	0.9650	0.1522
5-194533-A-21	0.9973	0.3725
5-219379-B-11	0.9658	0.1538
5-212181-A-38	0.9628	0.2776
2-37806-D-40	0.9529	0.1084
2-50665-A-20	0.9866	0.0785
2-28314-A-12	0.9758	0.1398
5-205898-A-40	0.9718	0.0056
4-149294-B-41	0.9633	0.1128
3-158476-A-12	0.9797	0.2088
2-140147-A-38	0.9891	0.6664
5-198411-B-20	0.9892	0.0076
