=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.9433
Mean Deletion AUC: 0.3323
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
155262-2-0-101	0.9979	0.2319
155262-2-0-11	0.9304	0.4520
155262-2-0-15	0.9977	0.1315
155262-2-0-2	0.9148	0.3371
155262-2-0-21	0.9993	0.0620
155262-2-0-48	0.9409	0.1584
155262-2-0-58	0.8075	0.2445
155262-2-0-63	0.7915	0.1754
155280-2-0-10	0.9785	0.2551
155280-2-0-11	0.9984	0.1203
155280-2-0-13	0.9603	0.2848
155280-2-0-15	0.9878	0.2730
155280-2-0-3	0.9983	0.0691
155280-2-0-5	0.9512	0.2538
155280-2-0-6	0.8874	0.3528
155280-2-0-7	0.8576	0.3742
155311-3-0-0	0.9978	0.0603
15544-5-0-0	0.9341	0.3345
15544-5-0-1	0.9190	0.3757
15544-5-0-10	0.9681	0.3515
15544-5-0-11	0.9241	0.3722
15544-5-0-12	0.9112	0.3437
15544-5-0-13	0.9635	0.4833
15544-5-0-14	0.9667	0.2814
15544-5-0-15	0.9207	0.3848
15544-5-0-16	0.9624	0.2979
15544-5-0-17	0.9054	0.4511
15544-5-0-18	0.9205	0.3772
15544-5-0-19	0.9173	0.3459
15544-5-0-2	0.9015	0.3518
15544-5-0-3	0.9074	0.3157
15544-5-0-4	0.9117	0.4186
15544-5-0-5	0.8611	0.4821
15544-5-0-6	0.8949	0.4257
15544-5-0-7	0.8683	0.4760
15544-5-0-8	0.8760	0.6296
15544-5-0-9	0.8949	0.4595
157207-6-0-0	0.7304	0.1263
157207-6-1-0	0.0944	0.8302
157207-6-10-0	0.9818	0.4886
157207-6-2-0	0.9908	0.9981
157207-6-3-0	0.9233	0.9947
157207-6-4-0	0.7964	0.9508
157207-6-5-0	0.9934	0.1762
157207-6-6-0	0.2568	0.9891
157207-6-7-0	0.9624	0.9757
157207-6-8-0	0.9790	0.9904
157207-6-9-0	0.9978	0.8871
157800-6-0-0	0.9932	0.9981
159709-6-0-0	0.9949	0.9250
159742-8-0-0	0.9713	0.1916
159742-8-0-1	0.5878	0.4978
159742-8-0-10	0.9509	0.2319
159742-8-0-11	0.9916	0.1917
