=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7429
Mean Deletion AUC: 0.3672
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
3-170377-A-38	0.8943	0.4259
4-150364-B-46	0.9148	0.8232
4-188703-D-8	0.8725	0.0919
5-195710-A-10	0.5253	0.3695
4-161127-A-10	0.4687	0.5875
3-102583-C-49	0.7799	0.4185
4-165845-A-45	0.6205	0.4461
1-49409-B-8	0.8867	0.2222
2-108767-B-9	0.6413	0.0285
3-216280-A-39	0.9435	0.1323
5-204352-B-13	0.8307	0.5084
1-51436-A-17	0.7911	0.4550
5-179294-A-46	0.7278	0.7306
3-216281-A-39	0.8998	0.0647
3-98193-A-46	0.9426	0.8012
4-197454-A-28	0.7588	0.6510
2-109371-C-16	0.4491	0.2035
4-149940-B-5	0.8820	0.7503
2-32515-C-4	0.7903	0.4944
4-132816-A-26	0.6556	0.3081
1-72195-B-37	0.7243	0.6277
1-69760-A-16	0.3187	0.4440
2-120587-A-6	0.8297	0.6548
2-79775-A-26	0.8799	0.6238
2-120218-A-30	0.8325	0.0466
5-242932-B-26	0.6092	0.3199
4-223127-A-14	0.7681	0.3553
2-121909-A-35	0.7643	0.4489
2-77945-B-41	0.8603	0.6578
5-243773-A-44	0.8752	0.6101
2-102414-E-17	0.6574	0.3741
2-30322-A-12	0.5074	0.2732
2-118459-A-32	0.5575	0.0723
1-43807-C-47	0.4974	0.1640
3-94355-A-33	0.8935	0.2342
5-204114-A-29	0.7322	0.4931
4-125929-A-40	0.5165	0.3122
4-172500-D-27	0.7939	0.4427
5-250258-A-49	0.6103	0.0896
2-18766-B-12	0.5085	0.2213
2-102568-A-35	0.7459	0.3924
4-132383-A-2	0.9176	0.1796
1-47819-C-5	0.8359	0.0455
4-133895-A-7	0.9039	0.8067
4-169127-A-41	0.7086	0.1939
2-140841-A-30	0.8925	0.1265
3-166324-A-15	0.7604	0.0775
2-98676-A-24	0.8037	0.1288
1-50625-A-17	0.7935	0.3425
2-135649-C-45	0.4732	0.1937
1-24796-A-47	0.3410	0.1412
5-263902-A-36	0.7139	0.6805
4-163264-A-10	0.4684	0.5108
4-196672-A-8	0.9161	0.1719
5-253085-B-3	0.8685	0.4358
1-59513-A-0	0.8530	0.7493
3-51376-A-42	0.8667	0.7240
4-185575-C-20	0.7469	0.1996
1-30039-A-26	0.7666	0.3008
3-142005-A-10	0.5289	0.5645
3-110913-B-7	0.8176	0.6154
3-170312-A-31	0.5986	0.3762
1-196660-A-8	0.9084	0.3843
2-122104-A-0	0.9177	0.6837
5-222894-A-32	0.7263	0.2120
4-164661-B-12	0.6060	0.2147
4-151242-A-37	0.7687	0.4357
4-212604-A-15	0.7283	0.5058
1-18631-A-23	0.7591	0.1941
1-76831-E-42	0.8664	0.5650
2-82077-A-7	0.7621	0.6843
3-68630-C-40	0.2784	0.3412
3-197408-C-8	0.8326	0.2468
2-102852-A-11	0.3501	0.0571
2-138465-A-43	0.7402	0.4809
4-156827-A-46	0.9103	0.8745
3-136608-A-16	0.3392	0.2505
3-118972-B-41	0.8132	0.4161
3-120526-A-37	0.7319	0.5244
2-87780-A-33	0.9271	0.1295
5-201274-A-21	0.8205	0.0488
2-72547-C-14	0.7152	0.3050
4-167063-B-11	0.5028	0.2890
4-204683-A-31	0.5626	0.1037
3-94343-A-25	0.6967	0.2414
3-94342-A-25	0.4887	0.2752
3-157695-A-0	0.8080	0.5002
2-158746-C-2	0.8686	0.4739
4-180337-A-28	0.8355	0.1256
5-263490-A-25	0.6544	0.1985
4-143118-A-7	0.8691	0.6591
2-114280-A-0	0.9265	0.7066
5-263491-A-25	0.5870	0.6214
5-233605-A-39	0.9150	0.1133
5-200461-A-11	0.4730	0.1115
2-109231-B-9	0.7926	0.7025
2-117116-A-37	0.7891	0.6188
2-106019-A-13	0.7956	0.3051
3-97909-A-49	0.8614	0.7198
4-147657-A-46	0.6805	0.6423
3-152007-E-20	0.7829	0.5015
1-172649-B-40	0.5056	0.1861
1-54505-A-21	0.8582	0.0737
5-170338-B-41	0.6989	0.5021
1-137-A-32	0.6332	0.2615
4-250869-B-2	0.9046	0.4915
5-244327-A-34	0.5094	0.2269
3-115387-C-47	0.5259	0.2837
2-209478-A-25	0.7940	0.3951
4-218304-B-25	0.5308	0.3721
1-51805-A-33	0.8774	0.3063
3-118657-B-41	0.8132	0.1823
4-188293-B-15	0.7902	0.3054
2-76408-B-22	0.4181	0.2816
4-261068-A-30	0.8232	0.0212
4-119647-B-48	0.7625	0.1702
2-188822-C-40	0.2324	0.0973
1-70300-A-45	0.2805	0.1190
1-17367-A-10	0.3521	0.4632
4-176631-A-43	0.9012	0.1503
2-135649-A-45	0.6813	0.2648
2-120586-A-6	0.7761	0.2419
4-167642-A-21	0.8627	0.0610
4-255371-A-47	0.5371	0.2669
4-165791-B-45	0.5897	0.6329
5-187201-B-4	0.7334	0.6352
4-189836-A-22	0.9492	0.6573
5-207836-D-29	0.7777	0.4596
2-69131-A-5	0.8887	0.3546
3-101381-B-33	0.9206	0.3170
2-79769-A-26	0.7438	0.1789
3-118069-A-27	0.7715	0.6442
2-78381-A-46	0.8266	0.1366
2-102414-G-17	0.6020	0.2004
5-151085-A-20	0.6936	0.3094
4-178881-A-45	0.6840	0.5330
1-88574-A-8	0.9423	0.0289
1-61221-A-17	0.6805	0.0750
3-166125-B-23	0.7788	0.0872
1-43807-A-47	0.7008	0.4572
2-134049-A-6	0.7261	0.2706
2-141681-A-36	0.6044	0.6785
1-53501-A-32	0.6488	0.1573
1-60460-A-36	0.7044	0.6154
3-151557-A-28	0.8369	0.1058
2-39443-B-19	0.8613	0.0592
1-74517-A-37	0.7491	0.6883
3-126358-A-3	0.8607	0.5427
5-194533-A-21	0.8073	0.0276
2-60791-A-26	0.8387	0.3137
5-219379-B-11	0.5195	0.2568
1-88807-A-39	0.9327	0.6878
2-102567-D-35	0.6935	0.3189
1-28808-A-43	0.9267	0.7695
1-94036-A-22	0.8512	0.3906
4-211502-A-30	0.9031	0.2247
2-99955-C-7	0.3505	0.0655
5-212181-A-38	0.8849	0.6392
1-64473-A-45	0.2773	0.3245
4-232495-A-6	0.7055	0.2652
4-181707-A-32	0.6264	0.4267
3-119120-B-48	0.7493	0.1302
3-127890-C-9	0.8773	0.7660
3-102583-A-49	0.7424	0.3034
5-244651-A-31	0.7610	0.1419
4-156993-A-19	0.8211	0.1641
3-155577-A-14	0.7368	0.4428
1-155858-E-25	0.7858	0.3405
5-259640-A-29	0.7956	0.1732
2-50665-A-20	0.5915	0.0542
3-174866-A-29	0.8141	0.6761
2-109371-A-16	0.3986	0.0892
1-31836-A-4	0.7221	0.1514
2-262579-A-45	0.6192	0.6132
4-191246-B-7	0.8521	0.6853
2-209473-A-25	0.6587	0.2580
2-99955-A-7	0.6007	0.2649
2-51630-A-49	0.6941	0.1462
2-37806-D-40	0.4051	0.2115
2-209472-A-25	0.6471	0.6264
3-154758-A-44	0.7192	0.6319
3-127890-A-9	0.8631	0.7326
1-23094-B-15	0.7686	0.3768
4-102844-A-49	0.8069	0.5906
3-166546-B-34	0.8469	0.2329
1-61534-A-27	0.7998	0.3187
1-46744-A-36	0.6897	0.5127
5-156999-E-19	0.7315	0.2063
1-24074-A-43	0.8784	0.6751
4-154405-A-27	0.7774	0.6720
5-197118-A-45	0.5121	0.2427
4-160036-B-33	0.8790	0.2072
4-99644-D-4	0.7653	0.7177
2-28314-A-12	0.4793	0.2584
1-18074-A-6	0.8032	0.3885
4-204777-C-39	0.9019	0.8214
4-204830-A-6	0.7657	0.3524
3-167096-A-31	0.7382	0.3340
5-205898-A-40	0.4850	0.0972
5-256512-A-30	0.8149	0.6016
2-61618-A-46	0.8768	0.8173
4-204119-A-39	0.8767	0.8612
4-149294-B-41	0.4560	0.2222
5-184871-A-24	0.7652	0.0248
1-115545-C-48	0.6100	0.0993
5-191497-A-33	0.7781	0.3317
5-212734-A-17	0.7920	0.3944
5-263501-A-25	0.7869	0.3487
5-236288-A-28	0.7619	0.2966
1-46938-B-7	0.8409	0.7279
5-256452-A-5	0.8969	0.8761
3-142349-A-17	0.7004	0.1561
3-158476-A-12	0.5253	0.3308
3-182025-A-30	0.9330	0.0574
3-253084-B-2	0.9377	0.6522
2-85292-A-24	0.8536	0.6834
2-140147-A-38	0.8977	0.7117
5-241846-A-15	0.7543	0.2723
5-172639-A-5	0.8582	0.6672
1-19026-A-43	0.9148	0.9071
4-136381-A-9	0.9134	0.8165
1-51035-A-16	0.3844	0.3037
5-198411-B-20	0.7674	0.5401
5-51149-A-25	0.6142	0.2276
1-69641-A-3	0.8907	0.2917
2-141682-B-36	0.4811	0.2583
5-245040-A-35	0.8219	0.2128
2-39441-A-19	0.8071	0.0450
2-102435-A-37	0.5337	0.0391
2-135728-A-38	0.8575	0.3807
1-7974-B-49	0.8564	0.1899
3-62878-B-42	0.7925	0.8210
5-209992-B-44	0.8397	0.1029
2-72970-A-10	0.4347	0.5107
3-130998-B-28	0.7296	0.1132
3-142604-A-24	0.8086	0.5975
5-262641-A-15	0.6939	0.4784
4-213193-A-29	0.8916	0.3370
4-181865-A-38	0.8798	0.3258
4-130891-A-7	0.8703	0.7106
2-123896-A-24	0.9076	0.7620
3-134802-A-13	0.7148	0.6821
5-177779-A-33	0.8365	0.2326
2-158746-A-2	0.8592	0.5712
5-171653-A-41	0.8144	0.1260
4-205738-A-22	0.8776	0.7189
1-94231-A-32	0.6193	0.0293
1-18527-B-44	0.8668	0.2733
5-254832-B-15	0.7652	0.5763
5-234145-A-28	0.8034	0.1601
2-120333-A-32	0.6472	0.1491
2-107351-B-20	0.8080	0.1810
1-61261-A-44	0.7651	0.2430
3-203371-A-39	0.9056	0.8800
1-7973-A-7	0.8880	0.1774
2-107228-B-44	0.5886	0.0879
4-189332-A-37	0.7493	0.4791
4-218199-A-35	0.8017	0.2473
2-128631-A-21	0.8766	0.0862
5-193473-A-12	0.4351	0.2849
3-181132-A-14	0.7385	0.2349
1-101404-A-34	0.8029	0.7278
4-182039-A-30	0.9068	0.1104
5-260434-A-39	0.9252	0.8132
1-67230-A-29	0.7454	0.4564
3-164594-A-15	0.6451	0.4304
3-151089-A-30	0.7616	0.0272
3-164595-A-15	0.5410	0.7518
4-181628-A-17	0.7710	0.4437
3-108160-A-23	0.7695	0.1857
4-172736-A-36	0.4742	0.6394
5-216214-A-13	0.7176	0.5039
4-196671-B-8	0.9134	0.7034
2-110417-A-28	0.8895	0.0998
1-62594-A-32	0.6123	0.3899
4-183992-A-0	0.8965	0.1332
1-75189-A-7	0.7870	0.6704
5-253094-C-49	0.8095	0.2346
1-32373-B-35	0.7765	0.4928
1-27405-A-28	0.7306	0.0474
4-194680-A-36	0.5524	0.3052
4-210000-A-23	0.8712	0.4908
2-54961-A-23	0.6374	0.2987
4-164064-B-1	0.9412	0.2050
4-188703-B-8	0.9019	0.7786
4-181286-A-10	0.4983	0.5776
5-244459-A-28	0.8324	0.0795
1-22694-A-20	0.7909	0.1565
2-152895-A-31	0.4474	0.0840
2-61311-A-12	0.5790	0.1202
5-210540-A-13	0.7561	0.3334
3-134049-A-1	0.9425	0.7084
1-24524-B-19	0.8222	0.0691
2-117271-A-0	0.8916	0.6120
3-103401-D-33	0.8067	0.5453
3-197408-A-8	0.9192	0.6876
3-166422-A-11	0.2959	0.1420
1-97392-A-0	0.9239	0.8797
5-204741-A-46	0.6487	0.4676
3-155659-A-34	0.7634	0.2617
1-52290-A-30	0.8036	0.2355
4-161519-A-19	0.9004	0.0524
5-223176-A-37	0.8298	0.4723
5-251957-A-47	0.1613	0.1568
4-99644-C-4	0.7465	0.7302
3-95698-A-5	0.9070	0.5149
5-248341-C-6	0.8430	0.1881
1-19111-A-24	0.9394	0.5376
3-155568-A-32	0.7407	0.5852
1-43382-A-1	0.9448	0.7742
3-155642-B-11	0.4926	0.1494
5-195517-A-7	0.8050	0.5669
3-259622-A-44	0.4851	0.4423
4-125825-B-46	0.8006	0.6174
5-221950-A-22	0.8076	0.4158
3-148330-A-21	0.8829	0.0994
5-257642-A-39	0.7464	0.3851
3-152594-A-30	0.8607	0.0201
2-125520-A-43	0.8285	0.7930
5-205589-B-17	0.7458	0.4939
