=== AUDIO LIME SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.4042
Mean Deletion AUC: 0.1770
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
------------------------------------------------------------
1-104089-A-22	0.2469	0.1496
3-246513-B-16	0.4955	0.2558
1-96950-B-9	0.4720	0.0781
2-105270-A-47	0.2514	0.1127
4-90014-B-42	0.0206	0.0102
1-47273-A-21	0.6052	0.0917
1-39901-A-11	0.2088	0.1738
1-19840-A-36	0.0232	0.0228
1-28135-B-11	0.1190	0.0855
2-134915-A-30	0.4557	0.2621
2-60180-A-49	0.2767	0.2393
5-180156-B-43	0.0591	0.0684
5-233019-A-31	0.4613	0.0848
5-223317-A-31	0.5955	0.0488
4-161105-B-47	0.1728	0.1413
3-160993-A-3	0.0986	0.0883
3-135650-B-45	0.0641	0.0562
2-66205-A-23	0.2187	0.0425
1-47819-A-5	0.7840	0.3050
1-54747-A-46	0.1071	0.1026
2-152964-A-31	0.8301	0.3932
3-139958-A-37	0.9186	0.5205
1-101336-A-30	0.3813	0.1172
1-11687-A-47	0.1161	0.0895
3-156581-B-14	0.0924	0.0903
1-12653-A-15	0.3445	0.2423
4-204777-A-39	0.8625	0.1038
5-160614-B-48	0.1138	0.0820
4-234644-A-2	0.2798	0.1838
4-201988-A-44	0.8506	0.3662
2-103424-A-3	0.0314	0.1320
1-28005-A-18	0.3214	0.1924
2-82455-A-23	0.1471	0.1502
5-234855-A-25	0.3768	0.0656
2-50668-A-41	0.1185	0.1063
3-163607-A-13	0.2341	0.1601
5-233312-A-28	0.7658	0.4533
1-115545-A-48	0.3855	0.1473
3-144510-A-30	0.8400	0.1184
4-102844-C-49	0.2620	0.1136
5-192191-A-19	0.4153	0.2956
4-198962-A-25	0.4213	0.1018
5-177957-D-40	0.0146	0.0040
5-259180-A-15	0.4566	0.0290
2-102581-B-29	0.9395	0.0629
1-21896-A-35	0.0848	0.0640
5-260164-A-23	0.0575	0.0529
2-52001-A-28	0.8425	0.3675
2-42101-A-43	0.0854	0.0965
3-251617-A-48	0.5363	0.3571
3-142605-A-21	0.9714	0.0054
2-95567-A-23	0.2721	0.1576
2-32515-A-4	0.8149	0.4261
3-155584-A-14	0.2682	0.1680
5-214759-B-5	0.1666	0.1350
1-22804-A-46	0.0737	0.0753
4-175945-A-38	0.0533	0.0712
3-96606-A-49	0.2341	0.1704
5-221593-A-21	0.9179	0.0545
3-110913-D-7	0.1081	0.1309
4-161303-B-5	0.3941	0.0081
