=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7588
Mean Deletion AUC: 0.2058
Number of audio files evaluated: 2000

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
--------------------------------------------------
1-104089-A-22	0.9289	0.9061
3-246513-B-16	0.9845	0.0118
1-96950-B-9	0.8697	0.1914
2-105270-A-47	0.5325	0.0032
4-90014-B-42	0.9186	0.1958
1-47273-A-21	0.7033	0.0991
1-39901-A-11	0.6832	0.0833
1-19840-A-36	0.7935	0.0252
1-28135-B-11	0.5522	0.0091
2-134915-A-30	0.7975	0.0084
2-60180-A-49	0.4442	0.2062
5-180156-B-43	0.5761	0.0102
5-233019-A-31	0.9832	0.0318
5-223317-A-31	0.8246	0.8606
4-161105-B-47	0.5484	0.0087
3-160993-A-3	0.9635	0.0057
3-135650-B-45	0.9304	0.0244
2-66205-A-23	0.5028	0.0532
1-47819-A-5	0.8728	0.0710
1-54747-A-46	0.7570	0.6519
2-152964-A-31	0.7805	0.4561
3-139958-A-37	0.8118	0.4171
1-101336-A-30	0.6906	0.0309
1-11687-A-47	0.7570	0.5994
3-156581-B-14	0.2770	0.0542
1-12653-A-15	0.9644	0.3391
4-204777-A-39	0.5793	0.8765
5-160614-B-48	0.8610	0.9191
4-234644-A-2	0.9659	0.1012
4-201988-A-44	0.9001	0.1013
2-103424-A-3	0.8069	0.0661
1-28005-A-18	0.9222	0.1500
2-82455-A-23	0.8896	0.1027
5-234855-A-25	0.7997	0.1234
2-50668-A-41	0.7618	0.3376
3-163607-A-13	0.9035	0.0345
5-233312-A-28	0.7794	0.3873
1-115545-A-48	0.6390	0.0122
3-144510-A-30	0.8597	0.0197
4-102844-C-49	0.9960	0.4342
5-192191-A-19	0.6014	0.0206
4-198962-A-25	0.8381	0.1749
5-177957-D-40	0.2793	0.0016
5-259180-A-15	0.8180	0.8761
2-102581-B-29	0.9386	0.8197
1-21896-A-35	0.3312	0.0153
5-260164-A-23	0.9472	0.2984
2-52001-A-28	0.9010	0.1611
2-42101-A-43	0.5208	0.0153
3-251617-A-48	0.7539	0.0590
3-142605-A-21	0.8502	0.0880
2-95567-A-23	0.8738	0.0275
2-32515-A-4	0.8527	0.2114
3-155584-A-14	0.6694	0.0227
5-214759-B-5	0.9928	0.0452
1-22804-A-46	0.8699	0.9458
4-175945-A-38	0.9436	0.2552
3-96606-A-49	0.8480	0.0159
5-221593-A-21	0.8662	0.1950
3-110913-D-7	0.5242	0.2676
4-161303-B-5	0.9804	0.0214
2-73260-A-10	0.8857	0.0516
2-104105-B-19	0.8133	0.1578
5-249748-A-28	0.7052	0.0328
2-117615-E-48	0.8192	0.0424
4-108352-A-33	0.8454	0.2471
1-46353-A-49	0.9263	0.0699
2-139749-A-15	0.5425	0.0142
5-215658-A-12	0.9317	0.0488
2-128465-A-43	0.9115	0.8874
5-179860-A-43	0.8213	0.1513
1-58846-A-34	0.9775	0.1149
1-17970-A-4	0.9581	0.2239
1-15689-A-4	0.7687	0.0404
2-139748-A-15	0.9390	0.3522
2-88724-A-38	0.9261	0.3465
1-64398-B-41	0.8487	0.9180
2-124564-A-15	0.9752	0.2647
4-161579-A-40	0.6004	0.0483
4-125072-A-19	0.5368	0.0384
2-71162-A-1	0.9056	0.0148
2-98392-A-23	0.8864	0.5731
1-45641-A-27	0.4508	0.1326
4-163606-A-16	0.7979	0.1826
3-159348-A-36	0.7972	0.3388
4-187284-A-30	0.8759	0.0777
5-253094-A-49	0.9525	0.1756
4-186518-A-30	0.8742	0.0541
4-195497-A-11	0.7858	0.2442
4-135439-A-18	0.9677	0.4107
3-108451-A-17	0.8430	0.0958
5-200334-B-1	0.9893	0.0339
1-36397-A-23	0.8571	0.0561
5-252248-A-34	0.9090	0.3479
5-156698-A-18	0.9317	0.4361
1-30709-B-23	0.9351	0.1091
4-218199-C-35	0.9840	0.6075
5-263831-A-6	0.5302	0.0512
1-260640-A-2	0.2481	0.2713
2-52085-A-4	0.8330	0.1323
2-135860-A-49	0.5053	0.6001
4-184237-A-28	0.6749	0.2509
5-198373-A-46	0.3028	0.0031
1-51170-A-18	0.9497	0.7397
3-155766-A-13	0.8439	0.0533
2-95258-B-1	0.9800	0.1318
3-103051-B-19	0.7562	0.0409
5-202540-A-18	0.9223	0.2859
4-154793-A-4	0.8187	0.0362
5-218494-A-22	0.8957	0.0775
5-157204-A-16	0.2974	0.0017
2-106881-A-39	0.5413	0.0112
3-151081-B-20	0.7992	0.0086
5-260011-A-34	0.7850	0.0614
5-235644-A-30	0.6586	0.0142
3-129678-A-13	0.9217	0.8885
1-36402-A-23	0.5564	0.0088
1-53444-A-28	0.7561	0.0972
5-219242-A-37	0.8702	0.6537
3-98869-A-46	0.9727	0.8605
1-260640-C-2	0.4151	0.3561
2-188822-A-40	0.4821	0.0766
2-78651-A-44	0.9151	0.3555
4-182613-B-11	0.7117	0.2278
3-115387-A-47	0.9398	0.0038
1-51805-C-33	0.9537	0.0948
2-59566-A-46	0.9059	0.9473
4-244318-A-6	0.9933	0.1899
3-146033-A-13	0.7971	0.0041
1-79146-A-29	0.8808	0.2688
1-67033-A-37	0.9995	0.4991
1-103999-A-30	0.8562	0.0136
1-38560-A-14	0.2188	0.1410
5-189795-A-4	0.9046	0.0813
5-202020-A-18	0.8800	0.0025
3-152020-B-36	0.3566	0.0027
